"Peak_id","Peak_mz","Peak_center","Peak_height","Peak_width","Peak_area","Peak_start_time","Peak_end_time","Peak_area_top","Peak_ridge_length","Peak_ridge_drift","Peak_gauss_fit","Peak_SNR"
"88.1.5",125.07117113427,181.702218,174316.90625,80.6502311354003,11091161.4453125,141.41799,221.936076,158408.90625,7,1,0.312689797136389,1.44135359115775
"88.1.6",125.071152004187,128.591826,210818.109375,49.4899145603593,7279433.83203125,103.524618,153.304284,190984.71875,6,0.666666666666667,0.714007898607274,1.58527271655951
"88.1.7",125.07116194824,283.360038,163370.25,62.320633150082,9095992.78125,252.347376,314.201964,161947.4375,5,0.8,0.28732046990449,1.43497510203485
"88.1.8",125.071118374525,346.370244,182044.6875,82.4831909339321,12360602.6015625,305.193648,387.577344,177383.953125,1,1,0.21516251508084,1.42083589329173
"88.1.9",125.071199052307,466.834566,166600.421875,49.4899145603593,5952294.4453125,442.164486,491.405154,144728.927083333,1,1,0.288048845759486,1.43340389214973
"88.2.1",125.071184734428,607.76562,190489.328125,112.727027609707,9710956.82910156,560.883048,673.20492,109574.682291667,56,0.785714285714286,0.498319849090906,1.90505081345686
"88.2.2",125.071169915712,854.0706,198983.5,32.9932763735728,2952729.0234375,837.55098,870.6885,124696.7421875,56,0.178571428571429,0.458791033455081,1.85972252192219
"88.2.3",125.071210594545,1050.38844,135184.171875,114.559987408239,7937780.63476562,984.38748,1099.08534,101269.1171875,56,0.803571428571429,0.326163404231131,1.79036401570266
"88.2.4",125.071190012331,698.67588,98528.71875,75.1513517398048,6413470.99023438,661.38912,736.01112,94863.6119791667,22,0.409090909090909,0.215634039738254,1.7698035445619
"88.2.5",125.071213636103,988.94994,86172.71875,47.6569547618274,3341656.82421875,965.14626,1012.79856,79224.0416666667,16,0.5625,0.322955973283366,1.80067002018751
"88.2.6",125.071209046853,747.84546,93432.71875,43.9910351647638,3559577.671875,725.99136,769.7229,93158.1796875,7,0.714285714285714,0.349779886994604,1.80999970688746
"88.2.7",125.071171127549,810.2013,159322.34375,86.1491105309958,7177592.87890625,767.90232,853.15926,99695.796875,4,1,0.173031058815085,1.76005278909726
"88.2.8",125.071212651347,898.32066,114349.015625,36.6591959706365,2767569.59375,879.89316,916.64154,90440.921875,1,1,0.266322043642758,1.77815189419511
"89.1.1",134.081344169943,468.654798,110975.0546875,76.9843115383366,4959597.54003906,416.646654,493.20951,105395.578125,56,0.178571428571429,0.88679121659811,1.88952489865378
"89.2.1",134.081298095267,533.150502,209014.75,40.3251155677001,5004364.72558594,515.43612,556.294842,188197.520833333,56,0.0714285714285714,0.941800783346207,3.90009057052875
"90.1.1",122.071499776898,219.17547,67717.6796875,99.8963090199845,4992812.7421875,153.304284,253.256604,66189.8971354167,56,0.839285714285714,0.488479892980543,0.95938082366065
"90.1.2",122.071465468723,97.087404,66538.4140625,95.3139095236549,4588391.59179688,67.681602,163.379844,64691.41796875,34,0.823529411764706,0.524600736525559,0.970172752504871
"90.1.3",122.071479337824,178.024746,67717.6796875,60.4876733515502,2842347.609375,147.799446,208.209666,63315.1419270833,5,0.6,0.210879700461563,0.949573713990026
"90.2.1",122.071547114134,323.4849,69268.484375,41.2415954669661,2095664.53125,295.228338,336.299442,62234.8411458333,56,0.196428571428571,0.532924812890175,0.942275030212307
"90.2.2",122.07151271832,284.274162,69268.484375,68.7359924449434,3521744.078125,267.818022,336.299442,65651.4518229167,2,1,0.539989835305362,0.934203986321932
"90.3.1",122.071526436764,393.93618,70356.1015625,101.729268818516,4752883.42773438,356.506428,457.69887,62653.1888020833,56,0.803571428571429,0.45485331833919,1.76287655664371
"90.3.2",122.071564904008,504.303318,159030.75,95.3139095236549,3745971.37695312,441.250614,536.835972,73417.15625,28,0.571428571428571,0.326838069618727,1.75533426964495
"90.3.3",122.071551348128,430.307808,58820.25,32.9932763735728,1516254.2578125,413.904168,446.740326,56981.5677083333,5,0.4,0.292227202804386,1.72937633500699
"90.4.2",122.071610997844,722.36346,53692.87890625,120.058866803835,4240765.46777344,656.82816,776.04252,50322.4049479167,50,0.8,0.313006547099506,2.28653683048316
"90.4.3",122.071599119784,623.22036,77814.265625,131.973105494291,4619533.65039062,557.21133,688.66224,53368.2838541667,17,0.705882352941177,0.295815877451923,2.37168299713872
"90.4.4",122.071606597802,675.92442,49326.890625,54.9887939559547,2010116.01269531,648.64548,703.24446,46154.82421875,7,0.857142857142857,0.337492862353214,2.38971539859443
"90.4.5",122.071610865625,720.51822,53692.87890625,121.891826602366,4304302.80273438,655.01406,776.04252,50322.4049479167,2,1,0.305621897361627,2.29365538360766
"90.5.1",122.071595005126,854.0706,203597.078125,109.977587911909,4595064.02246094,809.29776,919.3752,125252.7734375,56,0.482142857142857,0.422999427536843,1.94086362011892
"90.5.2",122.071623071168,1071.54354,99725.953125,93.4809497251231,3589842.45117188,1005.45372,1099.08534,68304.1888020833,56,0.678571428571429,0.53591389526812,2.03775667786025
"90.5.3",122.071621462233,987.12624,51945.65625,58.6547135530184,2135100.61914062,957.81768,1016.45136,46576.8606770833,18,0.5,0.31319453417094,1.88762025432348
"90.5.4",122.071630505454,924.8775,51752.40234375,36.6591959706365,1315074.421875,906.56886,943.19028,45995.8138020833,5,0.6,0.282924278687713,1.86868921776588
"90.5.5",122.07158297291,822.06906,57351.27734375,43.0745552654979,1728573.62890625,809.29776,852.24624,51169.1979166667,1,1,0.475646683063856,1.86518264128496
