"feature","peak_id","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","file_name","adduct_type","M_area"
"FT020",2384,98.9546275449145,98.9546051025391,98.9546661376953,784.713684082031,767.003112792969,822.593200683594,2374749777.39897,2370898170.18036,78588104,148,28,"190715_Smp_FK180310S80C1-25m_A.mzML","S34",2353082617.91223
"FT020",2452,98.9546452421936,98.9546203613281,98.9546813964844,785.504211425781,765.683410644531,861.375366210938,2319778188.73534,2314381278.5601,81668448,92,29,"190715_Smp_FK180310S80C1-25m_B.mzML","S34",2271696229.77271
"FT020",2526,98.9546792344383,98.9546585083008,98.954704284668,789.847961425781,769.483093261719,890.888732910156,2457803585.04478,2449378728.63142,80238984,117,30,"190715_Smp_FK180310S80C1-25m_C.mzML","S34",2512321177.88379
"FT020",2593,98.954648624551,98.9546203613281,98.9546661376953,785.312805175781,765.641723632812,855.508972167969,2980360987.82998,2975645327.95888,86200000,61,31,"190715_Smp_FK180310S80C1-DCM_A.mzML","S34",2938442497.8374
"FT020",2665,98.9546571088055,98.9546356201172,98.9546890258789,785.683471679688,767.567016601562,865.917724609375,2541160372.31601,2535704428.06924,79706296,133,32,"190715_Smp_FK180310S80C1-DCM_B.mzML","S34",2518633855.31738
"FT020",2741,98.9546822021692,98.9546661376953,98.9546966552734,788.286254882812,769.293579101562,848.820434570312,2032232398.13066,2027918271.60314,73645488,74,33,"190715_Smp_FK180310S80C1-DCM_C.mzML","S34",2043507152.83337
"FT020",6813,98.954683881495,98.9546394348145,98.9546966552734,832.979187011719,768.399749755859,864.059112548828,371184.658117892,NA,173526.671875,NA,34,"190715_Std_4uMStdsMix1InH2O_1.mzML","S34",6807704.78465509
"FT020",6842,98.9546652339795,98.9546394348145,98.9546966552734,855.403747558594,768.399749755859,864.059112548828,1303024.64205534,NA,187226.421875,NA,35,"190715_Std_4uMStdsMix1InH2O_2.mzML","S34",3605635.17018485
"FT020",2997,98.9546741435978,98.9546508789062,98.954719543457,798.853088378906,775.888854980469,845.759399414062,717085666.129789,716211125.806114,38705580,89,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","S34",831531101.664612
"FT020",3143,98.9546508168933,98.9546203613281,98.9546813964844,786.030212402344,770.980773925781,831.400268554688,597198415.858984,596089993.269399,36065892,91,37,"190715_Std_4uMStdsMix1InMatrix_2.mzML","S34",619154473.850067
"FT020",7019,98.9546754090438,98.9546394348145,98.9546966552734,848.081970214844,768.399749755859,864.059112548828,363636.900048092,NA,143096.203125,NA,38,"190715_Std_4uMStdsMix2InH2O_1.mzML","S34",5682322.67375231
"FT020",7055,98.9546643422118,98.9546394348145,98.9546966552734,834.570190429688,768.399749755859,864.059112548828,548857.539767839,NA,126040.03125,NA,39,"190715_Std_4uMStdsMix2InH2O_2.mzML","S34",3806234.26579094
"FT020",3570,98.9546814711042,98.9546585083008,98.954719543457,787.263488769531,772.907348632812,842.51318359375,719819363.836428,718853904.714419,40303536,78,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML","S34",817539384.296143
"FT020",3758,98.9546469548886,98.9546279907227,98.9546813964844,786.10888671875,768.603210449219,834.594970703125,618103152.429006,617651517.053229,36444220,64,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML","S34",638508370.68219
"FT020",3856,98.9547077994228,98.9546813964844,98.9547500610352,788.791320800781,771.969665527344,845.191650390625,732171461.20428,731787680.057533,40215716,122,42,"190715_Std_H2OinMatrix_1.mzML","S34",827320384.08313
"FT020",3938,98.9546468650544,98.9546279907227,98.9546737670898,788.510803222656,771.591613769531,838.253601074219,635106265.933071,634443469.315982,32870332,150,43,"190715_Std_H2OinMatrix_2.mzML","S34",695611286.990234
"FT021",124,98.9630192547189,98.963005065918,98.9630355834961,784.9208984375,773.040161132812,873.705261230469,209994679.177347,209746586.736821,8728339,42,1,"170706_Blk_Blk0p2_1.mzML","O18",177566854.358322
"FT021",366,98.9630757034453,98.9630508422852,98.9630966186523,785.423583984375,774.09326171875,842.180236816406,281375139.585581,280345261.51869,10571113,91,2,"170706_Blk_Blk0p2_2.mzML","O18",178203650.350296
"FT021",518,98.9630625618951,98.9630432128906,98.9630813598633,791.798522949219,776.562622070312,853.093811035156,312138165.33404,311054367.661254,11282130,52,3,"190715_Blk_KM1906U14-Blk_C.mzML","O18",356078479.476379
"FT021",620,98.9630199827472,98.9629821777344,98.9630584716797,784.545166015625,772.911071777344,858.118896484375,455617173.889268,452558358.512788,16828924,49,4,"190715_Poo_TruePooFK180310_Full1.mzML","O18",447745326.763336
"FT021",688,98.9630706422438,98.9630279541016,98.9631118774414,787.3533,772.02426,846.40566,427070162.581527,423650340.699306,14708789,66,5,"190715_Poo_TruePooFK180310_Full2.mzML","O18",425825156.987915
"FT021",772,98.9631142122895,98.9631042480469,98.9631423950195,787.353271484375,772.921081542969,846.517761230469,440602527.167117,438010734.387322,15385936,42,6,"190715_Poo_TruePooFK180310_Full3.mzML","O18",438911335.368378
"FT021",4433,98.9630509908592,98.9630279541016,98.9630813598633,794.292663574219,772.916809082031,853.093811035156,177068316.931897,NA,10620051,NA,7,"190715_Poo_TruePooFK180310_Half1.mzML","O18",255332721.74617
"FT021",871,98.9630615240886,98.9630355834961,98.9631042480469,786.721618652344,773.858581542969,845.526245117188,261362417.941631,260578033.876363,11132185,41,8,"190715_Poo_TruePooFK180310_Half2.mzML","O18",271100463.566391
"FT021",4701,98.9630651330178,98.9630279541016,98.9630813598633,788.906677246094,772.916809082031,853.093811035156,253365329.663518,NA,12479435,NA,10,"190715_Smp_FK180310S62C1-25m_A.mzML","O18",341753450.227203
"FT021",1109,98.963075552729,98.9630584716797,98.9631042480469,787.353271484375,771.110961914062,862.831176757812,445107295.191805,441821158.224557,14255991,63,11,"190715_Smp_FK180310S62C1-25m_B.mzML","O18",445284727.932526
"FT021",4880,98.9630501955469,98.9630279541016,98.9630813598633,786.402526855469,772.916809082031,853.093811035156,230681111.59918,NA,14403689,NA,12,"190715_Smp_FK180310S62C1-25m_C.mzML","O18",388665283.686218
"FT021",1265,98.9630869022326,98.9630584716797,98.9631042480469,788.107666015625,773.827697753906,852.606262207031,415907262.415133,413330081.218202,14189403,26,13,"190715_Smp_FK180310S62C1-DCM_A.mzML","O18",405912408.9133
"FT021",1352,98.9630471742903,98.9630279541016,98.9630737304688,785.883728027344,771.988403320312,849.712829589844,594986924.875497,590828796.053612,17736254,66,14,"190715_Smp_FK180310S62C1-DCM_B.mzML","O18",557440562.660645
"FT021",1421,98.9630420489854,98.963005065918,98.9630813598633,788.352478027344,773.926452636719,853.905456542969,376086814.924239,374640154.501607,12624419,43,15,"190715_Smp_FK180310S62C1-DCM_C.mzML","O18",371864591.239838
"FT021",1516,98.9630348500802,98.9630126953125,98.9630737304688,787.335571289062,772.7919921875,860.341186523438,479633227.951701,473410872.3981,14499860,42,16,"190715_Smp_FK180310S64C1-25m_A.mzML","O18",478255281.370117
"FT021",5317,98.9630484960762,98.9630279541016,98.9630813598633,787.915893554688,772.916809082031,853.093811035156,239223598.8937,NA,14524401,NA,17,"190715_Smp_FK180310S64C1-25m_B.mzML","O18",481757942.03775
"FT021",1661,98.9630475275927,98.9630279541016,98.9630661010742,788.391967773438,773.790161132812,853.787109375,442470113.567036,439385007.427768,14381704,26,18,"190715_Smp_FK180310S64C1-25m_C.mzML","O18",441069497.999146
"FT021",1724,98.9630893838545,98.9630508422852,98.9631271362305,787.576599121094,772.062927246094,864.844604492188,440896957.450916,437371091.350061,13772444,44,19,"190715_Smp_FK180310S64C1-DCM_A.mzML","O18",439603382.889832
"FT021",1804,98.9630515836776,98.9630279541016,98.9630813598633,787.353271484375,771.772766113281,862.12060546875,489739899.65108,486826012.846613,14999334,38,20,"190715_Smp_FK180310S64C1-DCM_B.mzML","O18",493011852.263672
"FT021",5675,98.9630682683886,98.9630279541016,98.9630813598633,789.820434570312,772.916809082031,853.093811035156,221017113.178572,NA,12307231,NA,21,"190715_Smp_FK180310S64C1-DCM_C.mzML","O18",359502276.741913
"FT021",1949,98.9630311167138,98.9629974365234,98.9630584716797,783.674438476562,768.35986328125,854.588623046875,498145313.270631,490906046.439594,15850802,33,22,"190715_Smp_FK180310S77C1-25m_A.mzML","O18",498986740.300507
"FT021",2024,98.9630419938487,98.963005065918,98.9630737304688,785.908081054688,770.805908203125,855.398132324219,547435881.687177,544575815.211877,16636647,66,23,"190715_Smp_FK180310S77C1-25m_B.mzML","O18",530460759.322906
"FT021",2090,98.9630483670556,98.9630279541016,98.9630813598633,787.209411621094,772.849670410156,862.162536621094,453308606.172132,449270056.614857,15393896,45,24,"190715_Smp_FK180310S77C1-25m_C.mzML","O18",449453337.930573
"FT021",2164,98.9630544536122,98.9630279541016,98.9630889892578,786.49853515625,772.051025390625,861.330627441406,389864687.350963,386370270.358542,15431360,61,25,"190715_Smp_FK180310S77C1-DCM_A.mzML","O18",382953326.364471
"FT021",2226,98.963035078977,98.963005065918,98.9630584716797,786.337097167969,772.79052734375,852.0595703125,455321608.350927,452109363.524842,15177033,42,26,"190715_Smp_FK180310S77C1-DCM_B.mzML","O18",441853753.140381
"FT021",2305,98.9630170612685,98.9629821777344,98.9630584716797,788.334228515625,772.916809082031,864.945190429688,407196783.462335,403335755.878161,13972698,43,27,"190715_Smp_FK180310S77C1-DCM_C.mzML","O18",406398433.963959
"FT021",2386,98.9630062924452,98.9629745483398,98.9630508422852,784.713684082031,771.433776855469,822.593200683594,417978014.472388,416006744.453949,14478592,46,28,"190715_Smp_FK180310S80C1-25m_A.mzML","O18",414146091.989075
"FT021",2454,98.9630331479454,98.9629898071289,98.9630584716797,785.504211425781,772.933532714844,846.440856933594,403970682.405934,402017608.07942,15642928,53,29,"190715_Smp_FK180310S80C1-25m_B.mzML","O18",397221220.303741
"FT021",2530,98.9630647526898,98.9630355834961,98.9630889892578,790.766174316406,775.047607421875,866.782653808594,429080934.019018,426864388.029721,14255022,60,30,"190715_Smp_FK180310S80C1-25m_C.mzML","O18",439072266.015106
"FT021",2594,98.9630327909346,98.963005065918,98.9630584716797,785.312805175781,771.933898925781,850.017700195312,512405908.112441,509761628.277829,15127541,36,31,"190715_Smp_FK180310S80C1-DCM_A.mzML","O18",505223224.891235
"FT021",2667,98.9630391728319,98.963005065918,98.9630813598633,785.683471679688,772.154846191406,851.2783203125,437961348.521946,434998743.98477,13997398,58,32,"190715_Smp_FK180310S80C1-DCM_B.mzML","O18",434633550.301483
"FT021",2744,98.9630709741829,98.9630508422852,98.9630966186523,787.38720703125,774.747253417969,855.456787109375,354909694.76523,353150256.838657,12853554,49,33,"190715_Smp_FK180310S80C1-DCM_C.mzML","O18",356523458.896423
"FT021",3001,98.9630742616206,98.9630508422852,98.9631271362305,798.853088378906,785.227844238281,839.338562011719,125621970.092833,125621924.886805,7126568.5,61,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML","O18",145195985.68924
"FT021",3145,98.9630498147832,98.9630126953125,98.9630889892578,786.030212402344,774.424621582031,820.796936035156,103033587.799646,103033545.327449,6456875,40,37,"190715_Std_4uMStdsMix1InMatrix_2.mzML","O18",106793164.314003
"FT021",3575,98.9630826926053,98.9630584716797,98.9631271362305,787.263488769531,775.651000976562,830.693664550781,124734440.809213,124734395.229507,7118345,88,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML","O18",141557952.6222
"FT021",7164,98.9630502732812,98.9630279541016,98.9630813598633,783.386291503906,772.916809082031,853.093811035156,98868864.8945956,NA,6668187,NA,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML","O18",113402013.385735
"FT021",7237,98.9630813598633,98.9630279541016,98.9630813598633,788.791320800781,772.916809082031,853.093811035156,22774709.4697401,NA,6281055,NA,42,"190715_Std_H2OinMatrix_1.mzML","O18",146650009.548302
"FT021",3940,98.9630483683305,98.9630279541016,98.9630661010742,788.510803222656,774.338256835938,827.155517578125,110901588.487414,110901542.427117,5944591,51,43,"190715_Std_H2OinMatrix_2.mzML","O18",121632433.258949
"FT029",3973,112.92206653916,112.922023773193,112.922088623047,574.72412109375,557.819122314453,591.563690185547,37468671.0130816,NA,2298439.25,NA,1,"170706_Blk_Blk0p2_1.mzML","N15",36972485.8074455
"FT029",343,112.92214706505,112.92212677002,112.922172546387,572.849304199219,563.982604980469,599.840026855469,30713127.119584,30705162.6215517,2137281.5,30,2,"170706_Blk_Blk0p2_2.mzML","N15",22612699.6108255
"FT029",4096,112.922058576563,112.922023773193,112.922088623047,567.060791015625,557.819122314453,591.563690185547,65516549.4629823,NA,5095336,NA,3,"190715_Blk_KM1906U14-Blk_C.mzML","N15",62854242.2625885
"FT029",4180,112.922037170261,112.922023773193,112.922088623047,572.751647949219,557.819122314453,591.563690185547,56209887.9164038,NA,4797193,NA,4,"190715_Poo_TruePooFK180310_Full1.mzML","N15",62026104.2275505
"FT029",665,112.922066317029,112.922019958496,112.922088623047,571.952364,558.142956,601.19928,74173533.9346648,73871494.7216147,5226476.5,56,5,"190715_Poo_TruePooFK180310_Full2.mzML","N15",73779043.7743111
"FT029",747,112.922143333531,112.922119140625,112.922164916992,574.878662109375,561.468688964844,591.871032714844,89110554.554963,88307924.4499905,5989037.5,92,6,"190715_Poo_TruePooFK180310_Full3.mzML","N15",85150182.663765
"FT029",4438,112.922031055557,112.922023773193,112.922088623047,568.04052734375,557.819122314453,591.563690185547,36902757.9813803,NA,3362648.75,NA,7,"190715_Poo_TruePooFK180310_Half1.mzML","N15",57486897.8151741
"FT029",4537,112.922068114259,112.922023773193,112.922088623047,563.807434082031,557.819122314453,591.563690185547,45555525.5294937,NA,3486122,NA,8,"190715_Poo_TruePooFK180310_Half2.mzML","N15",42827969.9649086
