"feature","peak_id","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","file_name","M_area","C13_match","C13_area","X2C13_match","X2C13_area","S34_match","S34_area","S33_match","S33_area","N15_match","N15_area","O18_match","O18_area","Na_match","Na_area","NH4_match","NH4_area","H2O_H_match","H2O_H_area","K_match","K_area","X2H_match","X2H_area","BMIS","BMISed_area"
"FT072",6746,152.946888712641,152.946754455566,152.947082519531,564.636962890625,564.205383300781,587.861206054688,1136482.20200551,NA,276104,NA,40,"190715_Std_4uMStdsMix2InMatrix_1.mzML",2363943.0568471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",2382669.10188628
"FT072",6807,152.946851572072,152.946754455566,152.947082519531,565.868774414062,564.205383300781,587.861206054688,1476119.01047225,NA,478863.21875,NA,41,"190715_Std_4uMStdsMix2InMatrix_2.mzML",2793470.0094974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",3738567.62584363
"FT072",6875,152.946920979655,152.946754455566,152.947082519531,566.273193359375,564.205383300781,587.861206054688,2947063.30543905,NA,360627.3125,NA,42,"190715_Std_H2OinMatrix_1.mzML",3214675.88079202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",3077403.31789836
"FT072",6954,152.946847293307,152.946754455566,152.947082519531,566.541320800781,564.205383300781,587.861206054688,3374402.46908032,NA,614417.4375,NA,43,"190715_Std_H2OinMatrix_2.mzML",3153454.63050079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",6671506.98094744
"FT073",479,153.03865496586,153.038589477539,153.03874206543,407.531616210938,396.014831542969,426.022155761719,10601036.400892,10601006.3200157,792602.0625,41,3,"190715_Blk_KM1906U14-Blk_C.mzML",10169793.5530076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",10169793.5530076
"FT073",570,153.038643342301,153.038543701172,153.038726806641,400.739502,386.196108,419.812632,13618653.0713245,13547463.6285825,1022675.25,48,4,"190715_Poo_TruePooFK180310_Full1.mzML",13523921.1260285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",13523921.1260285
"FT073",646,153.038667323004,153.038452148438,153.038818359375,397.912994384766,386.000823974609,419.712036132812,11082638.9714985,11082605.9571712,804638,37,5,"190715_Poo_TruePooFK180310_Full2.mzML",10966742.1276288,0,0,0,0,0,0,0,0,0,0,0,0,0.633314992948779,1830950.16104156,0,0,0,0,0,0,0,0,"None",10966742.1276288
"FT073",720,153.038790295389,153.038711547852,153.038879394531,402.579528808594,390.704986572266,423.584442138672,14153965.5874345,14104414.8537629,937464.0625,51,6,"190715_Poo_TruePooFK180310_Full3.mzML",14100145.2924805,0,0,0,0,0,0,0,0,0,0,0,0,0.0626545097373837,1350602.18881869,0,0,0,0,0,0,0,0,"None",14100145.2924805
"FT073",4421,153.038665509583,153.038604736328,153.038787841797,417.904571533203,387.109222412109,420.626586914062,2869573.70534737,NA,537489.75,NA,7,"190715_Poo_TruePooFK180310_Half1.mzML",3234445.94180095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",3234445.94180095
"FT073",4510,153.038694553905,153.038604736328,153.038787841797,400.654327392578,387.109222412109,420.626586914062,4168521.24789295,NA,405836.25,NA,8,"190715_Poo_TruePooFK180310_Half2.mzML",5480060.21809864,0,0,0,0,0,0,0,0,0,0,0,0,0.180114674320838,664696.51930958,0,0,0,0,0,0,0,0,"None",5480060.21809864
"FT073",901,153.038779304945,153.038665771484,153.038955688477,400.739501953125,387.755035400391,418.085296630859,6697098.97567927,6697069.53635418,559836.0625,30,9,"190715_Poo_TruePooFK180310_Half3.mzML",6606825.5283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",6606825.5283618
"FT073",976,153.03871005581,153.038635253906,153.038787841797,400.754180908203,387.064483642578,422.573516845703,12070302.0652349,12026856.2990178,764776.1875,47,10,"190715_Smp_FK180310S62C1-25m_A.mzML",12071660.079865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",12071660.079865
"FT073",1044,153.038669309601,153.038558959961,153.038833618164,403.451477050781,390.678466796875,428.088195800781,15158459.8754286,15158423.682012,1179273.25,62,11,"190715_Smp_FK180310S62C1-25m_B.mzML",15168430.8216095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",15168430.8216095
"FT073",1139,153.038608878239,153.038497924805,153.038726806641,400.967620849609,388.775268554688,422.808227539062,13377002.2968581,13376969.0380654,889697.8125,41,12,"190715_Smp_FK180310S62C1-25m_C.mzML",13225444.7939253,0,0,0,0,0,0,0,0,0,0,0,0,0.80042964383077,1584833.50326753,0,0,0,0,0,0,0,0,"None",13225444.7939253
"FT073",1223,153.038758543929,153.038665771484,153.038848876953,397.151245117188,382.641326904297,418.896362304688,15518257.2225195,15518221.5818742,1044014.6875,60,13,"190715_Smp_FK180310S62C1-DCM_A.mzML",15274580.3212099,0,0,0,0,0,0,0,0,0,0,0,0,0.539915446999688,1143158.06223464,0,0,0,0,0,0,0,0,"None",15274580.3212099
"FT073",1302,153.038660216739,153.038604736328,153.038726806641,402.00146484375,388.584320068359,423.185852050781,22140782.1241052,22140747.1397326,1640572.25,51,14,"190715_Smp_FK180310S62C1-DCM_B.mzML",21136650.4557819,0,0,0,0,0,0,0,0,0,0,0,0,0.551424454220626,1361294.31867266,0,0,0,0,0,0,0,0,"None",21136650.4557819
"FT073",1381,153.038682514622,153.038589477539,153.038787841797,401.901916503906,389.164184570312,423.522613525391,15092847.689084,14988550.6333643,1087418.125,42,15,"190715_Smp_FK180310S62C1-DCM_C.mzML",14982391.1223407,0,0,0,0,0,0,0,0,0,0,0,0,0.384413058664769,693046.388109326,0,0,0,0,0,0,0,0,"None",14982391.1223407
"FT073",1461,153.038671105043,153.038604736328,153.038772583008,402.703552246094,388.929443359375,426.337768554688,15473969.4962197,15423471.5344953,1025239.9375,49,16,"190715_Smp_FK180310S64C1-25m_A.mzML",15397833.5371571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",15397833.5371571
"FT073",1545,153.038654729382,153.038558959961,153.038787841797,398.826141357422,385.185150146484,419.530944824219,10372137.4399364,10372103.4048944,726841.375,41,17,"190715_Smp_FK180310S64C1-25m_B.mzML",10158918.2164583,0,0,0,0,0,0,0,0,0,0,0,0,0.510201754892281,1339105.5797922,0,0,0,0,0,0,0,0,"None",10158918.2164583
"FT073",1617,153.038690857796,153.038619995117,153.03874206543,397.109191894531,384.256225585938,410.592590332031,11708973.2405075,11665485.5067181,905681.8125,29,18,"190715_Smp_FK180310S64C1-25m_C.mzML",11321015.1427274,0,0,0,0,0,0,0,0,0,0,0,0,0.62939933436555,1108179.35820758,0,0,0,0,0,0,0,0,"None",11321015.1427274
"FT073",1688,153.038719649449,153.038604736328,153.038818359375,398.272247314453,386.265533447266,418.253692626953,11935303.9107521,11935272.4689723,814215.25,50,19,"190715_Smp_FK180310S64C1-DCM_A.mzML",11628963.8970857,0,0,0,0,0,0,0,0,0,0,0,0,0.436677779329735,1371043.24076557,0,0,0,0,0,0,0,0,"None",11628963.8970857
"FT073",1754,153.038711573493,153.038604736328,153.038818359375,399.905914306641,387.127716064453,422.485717773438,13758082.8508213,13627354.787379,963243.875,47,20,"190715_Smp_FK180310S64C1-DCM_B.mzML",13652911.8005738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",13652911.8005738
"FT073",1832,153.038700293041,153.038604736328,153.038787841797,399.049133300781,387.076843261719,419.124786376953,15433576.4674683,15433545.3168839,1047196.0625,45,21,"190715_Smp_FK180310S64C1-DCM_C.mzML",15357963.3913403,0,0,0,0,0,0,0,0,0,0,0,0,0.229985432604703,671478.606875062,0,0,0,0,0,0,0,0,"None",15357963.3913403
"FT073",1893,153.038630909715,153.038452148438,153.03874206543,404.701751708984,392.094665527344,425.212432861328,13794701.8717622,13794669.2485583,923463.625,47,22,"190715_Smp_FK180310S77C1-25m_A.mzML",13545130.1060276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",13545130.1060276
"FT073",1978,153.038652941928,153.038513183594,153.03874206543,399.757934570312,386.013031005859,419.811157226562,10159121.8513876,10159088.7715013,630314.1875,42,23,"190715_Smp_FK180310S77C1-25m_B.mzML",10047537.370204,0,0,0,0,0,0,0,0,0,0,0,0,0.67231383749156,1502432.84902859,0,0,0,0,0,0,0,0,"None",10047537.370204
"FT073",2056,153.03871076869,153.038604736328,153.038848876953,397.991546630859,385.202056884766,416.201293945312,10997982.9178745,10952477.1377622,749870.4375,36,24,"190715_Smp_FK180310S77C1-25m_C.mzML",10858011.7286329,0,0,0,0,0,0,0,0,0,0,0,0,0.502816670195954,1287515.48436421,0,0,0,0,0,0,0,0,"None",10858011.7286329
"FT073",2123,153.038667753755,153.038558959961,153.038772583008,399.833801269531,387.109222412109,414.304016113281,14961631.6228992,14921266.0634532,1147694.5,45,25,"190715_Smp_FK180310S77C1-DCM_A.mzML",14635653.606173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",14635653.606173
"FT073",2185,153.038707737525,153.038619995117,153.038818359375,397.984100341797,386.095153808594,420.626586914062,12984325.4215805,12984291.469806,981510.4375,37,26,"190715_Smp_FK180310S77C1-DCM_B.mzML",12791670.4412122,0,0,0,0,0,0,0,0,0,0,0,0,-0.236447518573929,1494197.05005652,0,0,0,0,0,0,0,0,"None",12791670.4412122
"FT073",2250,153.038686790736,153.038619995117,153.03874206543,403.788299560547,389.842193603516,424.77685546875,15303741.6057045,15303707.8176141,1013835.75,72,27,"190715_Smp_FK180310S77C1-DCM_C.mzML",15317957.2801533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",15317957.2801533
"FT073",2329,153.03862255445,153.038528442383,153.038696289062,401.384429931641,386.106506347656,420.103332519531,13491780.5337895,13491746.9380271,949126.6875,49,28,"190715_Smp_FK180310S80C1-25m_A.mzML",13189124.684505,0,0,0,0,0,0,0,0,0,0,0,0,0.394990602599637,1274293.62430984,0,0,0,0,0,0,0,0,"None",13189124.684505
"FT073",2407,153.038646117749,153.038513183594,153.038726806641,398.904083251953,386.172271728516,421.464324951172,15107150.4018815,14958062.0764262,1024801.4375,69,29,"190715_Smp_FK180310S80C1-25m_B.mzML",14939427.7853889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",14939427.7853889
"FT073",2482,153.038705192138,153.038619995117,153.038803100586,399.829040527344,388.013610839844,416.830535888672,13253945.4727783,13253917.2369205,884589.625,44,30,"190715_Smp_FK180310S80C1-25m_C.mzML",13038007.51297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",13038007.51297
"FT073",2561,153.03864066631,153.038482666016,153.038711547852,399.84375,386.267272949219,415.133178710938,13300571.5625301,13300542.3914781,927864.1875,49,31,"190715_Smp_FK180310S80C1-DCM_A.mzML",13064850.5501661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",13064850.5501661
"FT073",2619,153.038677795654,153.038604736328,153.038757324219,404.391082763672,390.719543457031,426.325469970703,15670907.5830489,15670873.1577264,1209982.125,47,32,"190715_Smp_FK180310S80C1-DCM_B.mzML",15683269.2933517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",15683269.2933517
"FT073",2699,153.038686827841,153.038604736328,153.038787841797,400.80126953125,388.958923339844,420.807800292969,12979183.9672287,12979152.8429778,826502.8125,46,33,"190715_Smp_FK180310S80C1-DCM_C.mzML",12724636.9745674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",12724636.9745674
"FT074",109,155.058443234119,155.058364868164,155.058502197266,581.195190429688,571.174499511719,592.441650390625,2634668.62871549,2585185.24189725,222717.75,42,1,"170706_Blk_Blk0p2_1.mzML",2251089.16760182,0.296508938744464,79383.7473971546,0,0,0,0,0,0,-0.0458384970127465,2392263.7176168,0,0,-0.22709758528236,1227482.11895621,0,0,0,0,0,0,0,0,"None",2251089.16760182
"FT074",346,155.058527098053,155.058471679688,155.05859375,571.994445800781,559.999938964844,587.327453613281,3739066.9026855,3664238.42562566,311275.6875,53,2,"170706_Blk_Blk0p2_2.mzML",3701646.27314079,0.835778126402169,177981.925048396,0,0,0,0,0,0,-0.030175147387019,3119447.58806968,0,0,-0.0809703775341645,1441851.91626978,0,0,0,0,0,0,0,0,"None",3701646.27314079
"FT074",4106,155.05846128687,155.058418273926,155.058547973633,584.883850097656,565.587219238281,589.884552001953,1284458.48921657,NA,274037.21875,NA,3,"190715_Blk_KM1906U14-Blk_C.mzML",2109080.54256701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",2109080.54256701
"FT074",4184,155.058480089535,155.058418273926,155.058547973633,577.115958,565.587219238281,589.884552001953,535737.55821836,NA,171824.78125,NA,4,"190715_Poo_TruePooFK180310_Full1.mzML",2490062.1155858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",2490062.1155858
"FT074",4261,155.058453890257,155.058418273926,155.058547973633,579.0341796875,565.587219238281,589.884552001953,1040455.56210399,NA,212409.65625,NA,5,"190715_Poo_TruePooFK180310_Full2.mzML",2498918.11256886,0,0,0,0,0,0,0,0,0,0,0,0,-0.10843774939073,998646.726361215,0,0,0,0,0,0,0,0,"None",2498918.11256886
"FT074",4335,155.058487664228,155.058418273926,155.058547973633,579.949645996094,565.587219238281,589.884552001953,1387073.3443726,NA,184642.734375,NA,6,"190715_Poo_TruePooFK180310_Full3.mzML",2524694.01014185,0,0,0,0,0,0,0,0,0,0,0,0,0.218830094556664,956397.116074502,0,0,0,0,0,0,0,0,"None",2524694.01014185
"FT074",4422,155.058481781714,155.058418273926,155.058547973633,579.403564453125,565.587219238281,589.884552001953,421200.162570293,NA,124992.703125,NA,7,"190715_Poo_TruePooFK180310_Half1.mzML",1608757.60609734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",1608757.60609734
"FT074",4511,155.058458817063,155.058418273926,155.058547973633,580.942260742188,565.587219238281,589.884552001953,578892.472346783,NA,119566.328125,NA,8,"190715_Poo_TruePooFK180310_Half2.mzML",1809417.26072657,0,0,0,0,0,0,0,0,0,0,0,0,0.0465650638437849,1070692.03937268,0,0,0,0,0,0,0,0,"None",1809417.26072657
"FT074",4583,155.058482222463,155.058418273926,155.058547973633,582.852783203125,565.587219238281,589.884552001953,751079.085850835,NA,157451.953125,NA,9,"190715_Poo_TruePooFK180310_Half3.mzML",1541662.36244512,0,0,0,0,0,0,0,0,0,0,0,0,-0.146742463027672,634533.138990641,0,0,0,0,0,0,0,0,"None",1541662.36244512
"FT074",4663,155.058489910259,155.058418273926,155.058547973633,580.932800292969,565.587219238281,589.884552001953,916151.446789724,NA,156748.296875,NA,10,"190715_Smp_FK180310S62C1-25m_A.mzML",2718209.10068774,0,0,0,0,0,0,0,0,0,0,0,0,0.392186853449372,1092526.70053244,0,0,0,0,0,0,0,0,"None",2718209.10068774
"FT074",4737,155.058490291391,155.058418273926,155.058547973633,581.096496582031,565.587219238281,589.884552001953,674512.19458006,NA,145029.859375,NA,11,"190715_Smp_FK180310S62C1-25m_B.mzML",2476745.32013786,0,0,0,0,0,0,0,0,-0.419233596379197,589313.283422232,0,0,-0.317978281821752,963568.151865363,0,0,0,0,0,0,0,0,"None",2476745.32013786
"FT074",4811,155.058461624082,155.058418273926,155.058547973633,578.987731933594,565.587219238281,589.884552001953,616610.657057047,NA,159267.28125,NA,12,"190715_Smp_FK180310S62C1-25m_C.mzML",3005521.76334989,0,0,0,0,0,0,0,0,0,0,0,0,-0.792480395046253,1171180.57334155,0,0,0,0,0,0,0,0,"None",3005521.76334989
"FT074",4889,155.058481362729,155.058418273926,155.058547973633,567.319885253906,565.587219238281,589.884552001953,1383599.4124105,NA,209897.671875,NA,13,"190715_Smp_FK180310S62C1-DCM_A.mzML",2922799.99176049,0,0,0,0,0,0,0,0,0,0,0,0,-0.604279544027766,1262132.17481077,0,0,0,0,0,0,0,0,"None",2922799.99176049
"FT074",4966,155.058463486787,155.058418273926,155.058547973633,585.096313476562,565.587219238281,589.884552001953,831401.333784103,NA,276728.96875,NA,14,"190715_Smp_FK180310S62C1-DCM_B.mzML",5310993.04201865,0.547167415346307,256309.39303118,0,0,0,0,0,0,0,0,0,0,-0.165590470097721,917696.379439533,0,0,0,0,0,0,0,0,"None",5310993.04201865
"FT074",5043,155.058486447314,155.058418273926,155.058547973633,579.248596191406,565.587219238281,589.884552001953,1336540.67911895,NA,175365.984375,NA,15,"190715_Smp_FK180310S62C1-DCM_C.mzML",2669080.03783178,0,0,0,0,0,0,0,0,0,0,0,0,-0.292666942726346,961319.944548726,0,0,0,0,0,0,0,0,"None",2669080.03783178
"FT074",5114,155.058474818756,155.058418273926,155.058547973633,581.181762695312,565.587219238281,589.884552001953,1039216.5908763,NA,164385.203125,NA,16,"190715_Smp_FK180310S64C1-25m_A.mzML",2443551.30965614,0,0,0,0,0,0,0,0,-0.682313098741856,553663.041343868,0,0,-0.407433770195439,825420.757893205,0,0,0,0,0,0,0,0,"None",2443551.30965614
"FT074",5193,155.058456420898,155.058418273926,155.058547973633,579.623474121094,565.587219238281,589.884552001953,106643.484925479,NA,105338.4609375,NA,17,"190715_Smp_FK180310S64C1-25m_B.mzML",3637469.45404387,0,0,0,0,0,0,0,0,0.22753604485856,680541.592278659,0,0,-0.138199964654469,1052272.03573948,0,0,0,0,0,0,0,0,"None",3637469.45404387
"FT074",5270,155.05847950109,155.058418273926,155.058547973633,579.8193359375,565.587219238281,589.884552001953,922429.529426575,NA,150233.78125,NA,18,"190715_Smp_FK180310S64C1-25m_C.mzML",2362197.69951415,0,0,0,0,0,0,0,0,0,0,0,0,-0.596732765373272,1106751.11017847,0,0,0,0,0,0,0,0,"None",2362197.69951415
"FT074",5347,155.05848465694,155.058418273926,155.058547973633,581.050476074219,565.587219238281,589.884552001953,1034586.25664055,NA,184463.390625,NA,19,"190715_Smp_FK180310S64C1-DCM_A.mzML",2593408.62984407,0,0,0,0,0,0,0,0,0,0,0,0,-0.677604030515157,1025930.91753149,0,0,0,0,0,0,0,0,"None",2593408.62984407
"FT074",5425,155.05848215181,155.058418273926,155.058547973633,580.409362792969,565.587219238281,589.884552001953,1256640.04656397,NA,159570.234375,NA,20,"190715_Smp_FK180310S64C1-DCM_B.mzML",2313802.68630624,0,0,0,0,0,0,0,0,0.357604836083201,276519.099177003,0,0,-0.534141537608227,693512.337394834,0,0,0,0,0,0,0,0,"None",2313802.68630624
"FT074",5503,155.058493676508,155.058418273926,155.058547973633,580.281860351562,565.587219238281,589.884552001953,1960316.64121862,NA,224084.28125,NA,21,"190715_Smp_FK180310S64C1-DCM_C.mzML",3354376.52231383,0,0,0,0,0,0,0,0,0,0,0,0,-0.284330445296058,1172720.99519932,0,0,0,0,0,0,0,0,"None",3354376.52231383
"FT074",5580,155.058440400998,155.058418273926,155.058547973633,581.193481445312,565.587219238281,589.884552001953,521397.690323683,NA,136894.328125,NA,22,"190715_Smp_FK180310S77C1-25m_A.mzML",2012728.71890259,0,0,0,0,0,0,0,0,0,0,0,0,0.334282624770893,403791.841819525,0,0,0,0,0,0,0,0,"None",2012728.71890259
"FT074",5653,155.058473186725,155.058418273926,155.058547973633,583.984680175781,565.587219238281,589.884552001953,659036.699680411,NA,115267.25,NA,23,"190715_Smp_FK180310S77C1-25m_B.mzML",2316834.51803839,0,0,0,0,0,0,0,0,0,0,0,0,-0.552628276024081,805525.602366924,0,0,0,0,0,0,0,0,"None",2316834.51803839
"FT074",5726,155.058472541277,155.058418273926,155.058547973633,578.327514648438,565.587219238281,589.884552001953,1457445.77664045,NA,203813.734375,NA,24,"190715_Smp_FK180310S77C1-25m_C.mzML",2764487.0013386,0,0,0,0,0,0,0,0,0,0,0,0,0.071248230101472,783461.051863849,0,0,0,0,0,0,0,0,"None",2764487.0013386
"FT074",5810,155.058441103545,155.058418273926,155.058547973633,569.093444824219,565.587219238281,589.884552001953,808943.445783138,NA,219302.5,NA,25,"190715_Smp_FK180310S77C1-DCM_A.mzML",3143430.67419112,0,0,0,0,0,0,0,0,0,0,0,0,-0.800011909998103,1279183.15566945,0,0,0,0,0,0,0,0,"None",3143430.67419112
"FT074",5889,155.058453278133,155.058418273926,155.058547973633,577.113647460938,565.587219238281,589.884552001953,468466.96426034,NA,160686.796875,NA,26,"190715_Smp_FK180310S77C1-DCM_B.mzML",3033263.01187289,0,0,0,0,0,0,0,0,0,0,0,0,-0.65341598445158,1059671.13126367,0,0,0,0,0,0,0,0,"None",3033263.01187289
"FT074",5969,155.058453798301,155.058418273926,155.058547973633,574.726684570312,565.587219238281,589.884552001953,1030280.15973237,NA,160556.828125,NA,27,"190715_Smp_FK180310S77C1-DCM_C.mzML",2438701.12487459,0,0,0,0,0,0,0,0,0,0,0,0,-0.128210562461054,842179.3893314,0,0,0,0,0,0,0,0,"None",2438701.12487459
"FT074",6044,155.058517456055,155.058418273926,155.058547973633,581.499267578125,565.587219238281,589.884552001953,280346.786929552,NA,150198.109375,NA,28,"190715_Smp_FK180310S80C1-25m_A.mzML",2157116.31046271,0,0,0,0,0,0,0,0,0,0,0,0,-0.138072025268672,614565.787594497,0,0,0,0,0,0,0,0,"None",2157116.31046271
"FT074",6120,155.058452707243,155.058418273926,155.058547973633,572.9169921875,565.587219238281,589.884552001953,395190.794766665,NA,169657.203125,NA,29,"190715_Smp_FK180310S80C1-25m_B.mzML",2831016.70268238,0,0,0,0,0,0,0,0,0,0,0,0,-0.48523676762225,956101.272320509,0,0,0,0,0,0,0,0,"None",2831016.70268238
"FT074",6194,155.058478509356,155.058418273926,155.058547973633,584.828674316406,565.587219238281,589.884552001953,439072.577476387,NA,123854.6875,NA,30,"190715_Smp_FK180310S80C1-25m_C.mzML",2788295.56888819,0,0,0,0,0,0,0,0,0,0,0,0,0.0459636890816515,1127388.16579556,0,0,0,0,0,0,0,0,"None",2788295.56888819
"FT074",6267,155.058480032354,155.058418273926,155.058547973633,582.832153320312,565.587219238281,589.884552001953,896448.106475977,NA,144164.921875,NA,31,"190715_Smp_FK180310S80C1-DCM_A.mzML",2303186.30104017,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494895918059702,478264.422885418,0,0,0,0,0,0,0,0,"None",2303186.30104017
"FT074",6351,155.058452314787,155.058418273926,155.058547973633,579.87841796875,565.587219238281,589.884552001953,721009.977792369,NA,128621.8671875,NA,32,"190715_Smp_FK180310S80C1-DCM_B.mzML",2328788.16324139,0,0,0,0,0,0,0,0,0,0,0,0,-0.286669158186978,845393.130559683,0,0,0,0,0,0,0,0,"None",2328788.16324139
"FT074",6423,155.058468060689,155.058418273926,155.058547973633,586.402648925781,565.587219238281,589.884552001953,625858.183942318,NA,132424.421875,NA,33,"190715_Smp_FK180310S80C1-DCM_C.mzML",2810945.83602118,0,0,0,0,0,0,0,0,0,0,0,0,-0.32474012843375,657840.214129686,0,0,0,0,0,0,0,0,"None",2810945.83602118
"FT074",6547,155.058481287591,155.058418273926,155.058547973633,589.114318847656,565.587219238281,589.884552001953,94707.9625565027,NA,59622.5859375,NA,36,"190715_Std_4uMStdsMix1InMatrix_1.mzML",44634.7591599226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",44634.7591599226
"FT075",136,162.992405052256,162.992279052734,162.992538452148,820.252136230469,811.767028808594,832.161682128906,1071417.62713205,1071397.9542749,98824.703125,27,1,"170706_Blk_Blk0p2_1.mzML",1041199.32702845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",1041199.32702845
"FT075",374,162.992476742763,162.99235534668,162.99267578125,826.826293945312,817.08349609375,837.885070800781,1365319.29976477,1365297.59196303,124595.953125,34,2,"170706_Blk_Blk0p2_2.mzML",1230431.19296694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None",1230431.19296694
"FT076",3993,165.018579181481,165.018524169922,165.018630981445,629.575439453125,607.062072753906,658.50341796875,9841090.93060652,NA,469925.1875,NA,1,"170706_Blk_Blk0p2_1.mzML",10298734.4065685,0.790591584247623,629439.123841077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151554627304697,323546.289029807,"Adenosine Monophosphate, 15N5",8840521.49751715
"FT076",3993,165.018579181481,165.018524169922,165.018630981445,629.575439453125,607.062072753906,658.50341796875,9841090.93060652,NA,469925.1875,NA,1,"170706_Blk_Blk0p2_1.mzML",10298734.4065685,0.790591584247623,629439.123841077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151554627304697,323546.289029807,"Adenosine Monophosphate, 15N5",8840521.49751715
"FT076",352,165.018705320909,165.018661499023,165.018753051758,629.785339355469,603.730834960938,670.962890625,15685312.9721923,15218416.5626927,464356.96875,62,2,"170706_Blk_Blk0p2_2.mzML",15726389.8767042,0.777775119692669,953202.043268561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.447887276063492,352669.277489126,"Adenosine Monophosphate, 15N5",NA
"FT076",4107,165.018572607631,165.018524169922,165.018630981445,621.49267578125,607.062072753906,658.50341796875,9409466.86772461,NA,656152.0625,NA,3,"190715_Blk_KM1906U14-Blk_C.mzML",14136209.6826077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",10532872.6046948
"FT076",4185,165.018560379495,165.018524169922,165.018630981445,607.30362,607.062072753906,658.50341796875,7507664.25971146,NA,526172.125,NA,4,"190715_Poo_TruePooFK180310_Full1.mzML",12677581.1693687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",18905739.1216598
"FT076",4262,165.018566912394,165.018524169922,165.018630981445,609.156799316406,607.062072753906,658.50341796875,7522808.61901351,NA,508768.4375,NA,5,"190715_Poo_TruePooFK180310_Full2.mzML",13170762.7766647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",12239878.2605447
"FT076",4336,165.01859801631,165.018524169922,165.018630981445,608.750244140625,607.062072753906,658.50341796875,4941303.07708093,NA,620627.5625,NA,6,"190715_Poo_TruePooFK180310_Full3.mzML",16378951.1091871,0.126207520184069,2426089.16347134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",14656025.5901588
"FT076",4423,165.018561447226,165.018524169922,165.018630981445,612.229187011719,607.062072753906,658.50341796875,4810959.20432457,NA,404573.28125,NA,7,"190715_Poo_TruePooFK180310_Half1.mzML",10782960.8145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adenosine Monophosphate, 15N5",11350834.4181705
