"feature","mz","rt","into","file_name","M_area","BMIS","BMISed_area"
"FT141",267.072412954365,622.421325683594,354089.376020648,"190715_Smp_FK180310S62C1-25m_A.mzML",2525198.91485119,"Isethionic acid, 13C2",3216585.58162678
"FT141",267.072353138335,622.341430664062,433174.73098544,"190715_Smp_FK180310S62C1-25m_B.mzML",1450676.55903351,"Isethionic acid, 13C2",1052610.79134926
"FT141",267.072408008052,620.491455078125,410999.412540674,"190715_Smp_FK180310S62C1-25m_C.mzML",1060544.76357377,"Isethionic acid, 13C2",1864616.84450053
"FT141",267.072311067092,621.679504394531,217714.853744475,"190715_Smp_FK180310S62C1-DCM_B.mzML",429168.2601614,"Isethionic acid, 13C2",314040.084985001
"FT141",267.07239714067,621.128173828125,2708758.77463531,"190715_Smp_FK180310S64C1-25m_A.mzML",4175514.90010762,"Isethionic acid, 13C2",3399817.72047657
"FT141",267.072385649497,620.852478027344,9395316.22518289,"190715_Smp_FK180310S64C1-25m_B.mzML",9730177.88419008,"Isethionic acid, 13C2",20548864.1860598
"FT141",267.072356450783,621.167602539062,2615004.85556231,"190715_Smp_FK180310S64C1-25m_C.mzML",4284415.46677113,"Isethionic acid, 13C2",7472385.16390802
"FT141",267.072405581874,620.497741699219,306891.521419302,"190715_Smp_FK180310S77C1-25m_A.mzML",1015811.82940769,"Isethionic acid, 13C2",980933.891469685
"FT141",267.072379078181,620.779907226562,568719.688720226,"190715_Smp_FK180310S77C1-25m_B.mzML",1121530.9209342,"Isethionic acid, 13C2",2344163.1846834
"FT141",267.072418308107,621.252136230469,493203.550291166,"190715_Smp_FK180310S77C1-25m_C.mzML",1181125.9894011,"Isethionic acid, 13C2",2578440.14942689
"FT141",267.072326660156,637.620910644531,55322.2126250267,"190715_Smp_FK180310S77C1-DCM_A.mzML",0,"Isethionic acid, 13C2",0
"FT141",267.072326660156,621.246337890625,325175.390442148,"190715_Smp_FK180310S80C1-25m_A.mzML",1537689.306602,"Isethionic acid, 13C2",2046835.53200968
"FT141",267.072336991771,622.682739257812,552881.151760817,"190715_Smp_FK180310S80C1-25m_B.mzML",2083629.08668137,"Isethionic acid, 13C2",2254502.51471602
