"chemical_ID","score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","Name","Formula","MonoisotopicMass","Adduct","ISgroup","mean_int_vec","MD"
"HMDB09459",0,"6_1",388.25425,110.1,"Multiple","388.25468","PE(20:5(5Z8Z11Z14Z17Z)18:4(6Z9Z12Z15Z))","C43H68NO8P","757.468254669","M+H+NH4","ISgroup_6_1_26",4190298.6,0.254
"HMDB09484",0,"2_1",518.08481,219.4,"Multiple","518.08001","PE(22:016:0)","C43H86NO8P","775.609105245","2M+3H","ISgroup_2_4_9",1079837.8,0.085
"HMDB09680",0,"6_1",388.25425,110.1,"Multiple","388.25468","PE(22:6(4Z7Z10Z13Z16Z19Z)14:1(9Z))","C41H68NO8P","733.468254669","M+ACN+2H","ISgroup_6_1_26",4190298.6,0.254
"HMDB09712",0,"2_1",518.08481,219.4,"Multiple","518.08001","PE(24:014:0)","C43H86NO8P","775.609105245","2M+3H","ISgroup_2_4_9",1079837.8,0.085
"HMDB09779",0,"18_1",413.77819,185.7,"Multiple","413.77564","PI(16:016:1(9Z))","C41H77O13P","808.510179062","M+H+NH4","ISgroup_18_2_78",1773542.3,0.778
"HMDB09797",0,"18_1",413.77819,185.7,"Multiple","413.77564","PI(16:1(9Z)16:0)","C41H77O13P","808.510179062","M+H+NH4","ISgroup_18_2_78",1773542.3,0.778
"HMDB10038",0,"7_1",347.14502,374.3,"Multiple","347.14807","PIP2(16:018:2(9Z12Z))","C43H81O19P3","994.458489946","M+H+2Na","ISgroup_7_10_15",5623685.3,0.145
"HMDB10039",0,"7_1",357.16554,499.9,"Multiple","357.16372","PIP2(16:020:1(11Z))","C45H87O19P3","1024.505440138","M+H+2Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10047",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(16:022:4(10Z13Z16Z19Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10048",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(16:022:4(7Z10Z13Z16Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10054",0,"7_1",347.14502,374.3,"Multiple","347.14807","PIP2(16:1(9Z)18:1(11Z))","C43H81O19P3","994.458489946","M+H+2Na","ISgroup_7_10_15",5623685.3,0.145
"HMDB10055",0,"7_1",347.14502,374.3,"Multiple","347.14807","PIP2(16:1(9Z)18:1(9Z))","C43H81O19P3","994.458489946","M+H+2Na","ISgroup_7_10_15",5623685.3,0.145
"HMDB10057",0,"7_1",347.14502,374.3,"Multiple","347.14807","PIP2(16:2(9Z12Z)18:0)","C43H81O19P3","994.458489946","M+H+2Na","ISgroup_7_10_15",5623685.3,0.145
"HMDB10061",0,"7_1",347.14502,374.3,"Multiple","347.14807","PIP2(18:016:2(9Z12Z))","C43H81O19P3","994.458489946","M+H+2Na","ISgroup_7_10_15",5623685.3,0.145
"HMDB10062",0,"7_1",357.16554,499.9,"Multiple","357.16372","PIP2(18:018:1(11Z))","C45H87O19P3","1024.505440138","M+H+2Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10063",0,"7_1",357.16554,499.9,"Multiple","357.16372","PIP2(18:018:1(9Z))","C45H87O19P3","1024.505440138","M+H+2Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10070",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(18:020:4(5Z8Z11Z14Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10071",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(18:020:4(8Z11Z14Z17Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10073",0,"7_1",347.14502,374.3,"Multiple","347.14807","PIP2(18:1(11Z)16:1(9Z))","C43H81O19P3","994.458489946","M+H+2Na","ISgroup_7_10_15",5623685.3,0.145
"HMDB10074",0,"7_1",357.16554,499.9,"Multiple","357.16372","PIP2(18:1(11Z)18:0)","C45H87O19P3","1024.505440138","M+H+2Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10081",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(18:1(11Z)20:3(5Z8Z11Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10082",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(18:1(11Z)20:3(8Z11Z14Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10086",0,"7_1",347.14502,374.3,"Multiple","347.14807","PIP2(18:1(9Z)16:1(9Z))","C43H81O19P3","994.458489946","M+H+2Na","ISgroup_7_10_15",5623685.3,0.145
"HMDB10087",0,"7_1",357.16554,499.9,"Multiple","357.16372","PIP2(18:1(9Z)18:0)","C45H87O19P3","1024.505440138","M+H+2Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10094",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(18:1(9Z)20:3(5Z8Z11Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10095",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(18:1(9Z)20:3(8Z11Z14Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10098",0,"7_1",347.14502,374.3,"Multiple","347.14807","PIP2(18:2(9Z12Z)16:0)","C43H81O19P3","994.458489946","M+H+2Na","ISgroup_7_10_15",5623685.3,0.145
"HMDB10105",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(18:2(9Z12Z)20:2(11Z14Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10115",0,"7_1",357.16554,499.9,"Multiple","357.16372","PIP2(20:1(11Z)16:0)","C45H87O19P3","1024.505440138","M+H+2Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10121",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(20:2(11Z14Z)18:2(9Z12Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10124",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(20:3(5Z8Z11Z)18:1(11Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10125",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(20:3(5Z8Z11Z)18:1(9Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10129",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(20:3(8Z11Z14Z)18:1(11Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10130",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(20:3(8Z11Z14Z)18:1(9Z))","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10133",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(20:4(5Z8Z11Z14Z)18:0)","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10137",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(20:4(8Z11Z14Z17Z)18:0)","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10143",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(22:4(10Z13Z16Z19Z)16:0)","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10144",0,"7_1",357.16554,499.9,"Multiple","357.16452","PIP2(22:4(7Z10Z13Z16Z)16:0)","C47H85O19P3","1046.489790074","M+2H+Na","ISgroup_7_11_17",1419202.1,0.166
"HMDB10201",0,"7_1",195.07642,522.8,"Multiple","195.07819","1213-DiHODE","C18H32O4","312.230059512","M+2K","ISgroup_7_12_8",1576241.9,0.076
"HMDB10207",0,"11_1",206.1025,588.2,"Multiple","206.1023","L-Rhamnulose","C6H12O5","164.068473494","M+ACN+H","ISgroup_11_40_11",4053367.6,0.102
"HMDB10208",0,"7_1",195.07642,522.8,"Multiple","195.07819","1516-DiHODE","C18H32O4","312.230059512","M+2K","ISgroup_7_12_8",1576241.9,0.076
"HMDB10221",0,"7_1",195.07642,522.8,"Multiple","195.07819","910-DiHODE","C18H32O4","312.230059512","M+2K","ISgroup_7_12_8",1576241.9,0.076
"HMDB10222",0,"7_1",180.10197,414.1,"Multiple","180.10279","9-HETE","C20H32O3","320.23514489","M+H+K","ISgroup_7_11_11",24921033.5,0.102
"HMDB10321",0,"4_1",157.09727,349.4,"Multiple","157.09805","317-Androstanediol glucuronide","C25H40O8","468.272318256","M+3H","ISgroup_4_1_10",12893486.7,0.097
"HMDB10323",0,"9_1",158.08128,394.7,"Multiple","158.08117","Phenethylamine glucuronide","C14H19NO6","297.121237345","M+H+NH4","ISgroup_9_10_9",7765588.8,0.081
"HMDB10328",0,"1_1",377.13312,606.1,"Multiple","377.13192","Tyramine glucuronide","C14H19NO7","313.116151967","M+ACN+Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB10329",0,"7_1",347.14502,374.3,"Multiple","347.14489","Dopamine glucuronide","C14H19NO8","329.111066589","M+NH4","ISgroup_7_10_15",5623685.3,0.145
"HMDB10337",0,"7_1",155.08153,438.6,"Multiple","155.0824","6-Dehydrotestosterone glucuronide","C25H34O8","462.225368064","M+3H","ISgroup_7_11_9",157041817.1,0.082
"HMDB10339",0,"4_1",157.09727,349.4,"Multiple","157.09805","3-alpha-Androstanediol glucuronide","C25H40O8","468.272318256","M+3H","ISgroup_4_1_10",12893486.7,0.097
"HMDB10347",0,"7_1",172.07178,441.5,"Multiple","172.07181","Octanoylglucuronide","C14H24O8","320.147117744","M+H+Na","ISgroup_7_11_8",478916.2,0.072
"HMDB10359",0,"4_1",157.09727,349.4,"Multiple","157.09805","17-Hydroxyandrostane-3-glucuronide","C25H40O8","468.272318256","M+3H","ISgroup_4_1_10",12893486.7,0.097
"HMDB10365",0,"2_1",253.11245,190.7,"Multiple","253.11355","3-alpha-hydroxy-5-alpha-androstane-17-one 3-D-glucuronide","C25H38O8","466.256668192","M+H+K","ISgroup_2_3_12",17963802.1,0.112
"HMDB10383",0,"7_1",180.10197,414.1,"Multiple","180.10085","LysoPC(16:1(9Z))","C24H48NO7P","493.316839407","M+H+2Na","ISgroup_7_11_11",24921033.5,0.102
"HMDB10385",0,"7_1",182.11772,139.2,"Multiple","182.1173","LysoPC(18:1(11Z))","C26H52NO7P","521.348139535","M+2H+Na","ISgroup_7_1_12",15461864.6,0.118
"HMDB10389",0,"7_1",180.10197,414.1,"Multiple","180.10165","LysoPC(18:4(6Z9Z12Z15Z))","C26H46NO7P","515.301189343","M+2H+Na","ISgroup_7_11_11",24921033.5,0.102
"HMDB10395",0,"7_1",182.11772,139.2,"Multiple","182.11811","LysoPC(20:4(5Z8Z11Z14Z))","C28H50NO7P","543.332489471","M+3H","ISgroup_7_1_12",15461864.6,0.118
"HMDB10396",0,"7_1",182.11772,139.2,"Multiple","182.11811","LysoPC(20:4(8Z11Z14Z17Z))","C28H50NO7P","543.332489471","M+3H","ISgroup_7_1_12",15461864.6,0.118
"HMDB10409",0,"7_1",180.10197,414.1,"Multiple","180.10279","1112-EpETrE","C20H32O3","320.23514489","M+H+K","ISgroup_7_11_11",24921033.5,0.102
"HMDB10410",0,"5_1",176.11112,408.5,"Multiple","176.11194","Resolvin E1","C20H30O5","350.20932407","M+2H","ISgroup_5_18_12",820537.4,0.111
"HMDB10433",0,"3_1",465.92599,789.7,"Multiple","465.92785","TG(18:018:018:1(11Z))iso3","C57H108O6","888.814591188","M+ACN+2H","ISgroup_3_507_93",135673234.7,0.926
"HMDB10517",0,"7_1",283.90656,450.5,"Unique","283.90374","TG(20:4(5Z8Z11Z14Z)14:018:3(9Z12Z15Z))iso6","C55H92O6","848.689390676","M+3H","ISgroup_7_11_91",2780190.9,0.907
"HMDB10541",0,"7_1",494.86863,791.9,"Multiple","494.87307","TG(20:5(5Z8Z11Z14Z17Z)18:3(9Z12Z15Z)22:6(4Z7Z10Z13Z16Z19Z))iso6","C63H94O6","946.70504074","M+ACN+2H","ISgroup_7_24_87",11023507.5,0.869
"HMDB10708",0,"6_1",256.17549,119.9,"Multiple","256.17752","Galactosylceramide (d18:116:0)","C40H77NO8","699.564918445","M+3Na","ISgroup_6_1_18",2348542,0.175
"HMDB10715",0,"1_1",155.05413,403.4,"Multiple","155.05363","2-Phenylacetamide","C8H9NO","135.068413915","2M+H+K","ISgroup_1_18_6",88553887.3,0.054
"HMDB10716",0,"7_1",340.04734,548.3,"Multiple","340.04468","Gamma-Glutamyl-Se-methylselenocysteine","C9H16N2O5Se","312.02244346","2M+3H2O+2H","ISgroup_7_12_5",39984057.8,0.047
"HMDB10717",9,"18_1",131.07037,460.5,"Multiple","131.07027","3-Oxohexanoic acid","C6H10O3","130.062994186","M+H","ISgroup_18_25_8",7495198.4,0.07
"HMDB10717",9,"2_1",131.0704,496.2,"Multiple","131.07027","3-Oxohexanoic acid","C6H10O3","130.062994186","M+H","ISgroup_2_21_8",6485799.3,0.07
"HMDB10718",0,"16_1",303.11873,592.8,"Multiple","303.12045","(R)-3-Hydroxyhexanoic acid","C6H12O3","132.07864425","2M+K","ISgroup_16_12_12",3611999.3,0.119
"HMDB10718",0,"7_1",150.11256,193.5,"Multiple","150.11247","(R)-3-Hydroxyhexanoic acid","C6H12O3","132.07864425","M+NH4","ISgroup_7_4_12",14611914.7,0.113
"HMDB10719",0,"8_1",132.10201,476.4,"Multiple","132.1019","trans-Hex-2-enoic acid","C6H10O2","114.068079564","M+NH4","ISgroup_8_26_11",534401891,0.102
"HMDB10719",0,"18_1",194.09273,459.8,"Multiple","194.09134","trans-Hex-2-enoic acid","C6H10O2","114.068079564","3M+2Na","ISgroup_18_25_10",1635984.5,0.093
"HMDB10719",0,"7_1",132.10205,306.1,"Multiple","132.1019","trans-Hex-2-enoic acid","C6H10O2","114.068079564","M+NH4","ISgroup_7_8_11",125409903.3,0.102
"HMDB10719",0,"2_1",194.09283,495.9,"Multiple","194.09134","trans-Hex-2-enoic acid","C6H10O2","114.068079564","3M+2Na","ISgroup_2_21_10",1398061,0.093
"HMDB10719",0,"17_1",132.10198,360.2,"Multiple","132.1019","trans-Hex-2-enoic acid","C6H10O2","114.068079564","M+NH4","ISgroup_17_8_11",17883541.5,0.102
"HMDB10720",9,"2_1",87.04461,530.1,"Multiple","87.04406","But-2-enoic acid","C4H6O2","86.036779436","M+H","ISgroup_2_23_5",2148108.2,0.045
"HMDB10720",9,"17_1",87.04463,615.8,"Multiple","87.04406","But-2-enoic acid","C4H6O2","86.036779436","M+H","ISgroup_17_24_5",4130444.4,0.045
"HMDB10721",0,"5_1",176.12819,541.9,"Multiple","176.12812","3-Oxooctanoic acid","C8H14O3","158.094294314","M+NH4","ISgroup_5_26_13",15563912.4,0.128
"HMDB10721",0,"10_1",176.12826,449.6,"Multiple","176.12812","3-Oxooctanoic acid","C8H14O3","158.094294314","M+NH4","ISgroup_10_19_13",3825125.6,0.128
"HMDB10721",0,"7_1",176.12823,381,"Multiple","176.12812","3-Oxooctanoic acid","C8H14O3","158.094294314","M+NH4","ISgroup_7_10_13",5235731.8,0.128
"HMDB10722",0,"4_1",100.03979,500.5,"Multiple","100.04019","(R)-3-Hydroxyoctanoic acid","C8H16O3","160.109944378","M+H+K","ISgroup_4_13_4",1163091.1,0.04
"HMDB10724",0,"7_1",198.12407,427.9,"Multiple","198.12384","3-Oxodecanoic acid","C10H18O3","186.125594442","2M+H+Na","ISgroup_7_11_13",2255777.8,0.124
"HMDB10724",0,"13_1",116.05167,325.4,"Multiple","116.05202","3-Oxodecanoic acid","C10H18O3","186.125594442","M+2Na","ISgroup_13_1_6",2505957,0.052
"HMDB10724",0,"2_1",124.03949,194.9,"Multiple","124.03899","3-Oxodecanoic acid","C10H18O3","186.125594442","M+Na+K","ISgroup_2_3_4",86463131.5,0.039
"HMDB10724",0,"2_2",124.03946,211.8,"Multiple","124.03899","3-Oxodecanoic acid","C10H18O3","186.125594442","M+Na+K","ISgroup_2_4_4",147079830.9,0.039
"HMDB10726",0,"7_1",212.16453,118.4,"Multiple","212.16451","trans-Dec-2-enoic acid","C10H18O2","170.13067982","M+ACN+H","ISgroup_7_1_17",1468797.1,0.165
"HMDB10727",0,"12_1",138.05503,379.6,"Multiple","138.05464","3-Oxododecanoic acid","C12H22O3","214.15689457","M+Na+K","ISgroup_12_9_6",243089071.2,0.055
"HMDB10727",0,"1_1",138.05587,230.9,"Multiple","138.05464","3-Oxododecanoic acid","C12H22O3","214.15689457","M+Na+K","ISgroup_1_3_6",450330980.4,0.056
"HMDB10727",0,"7_1",259.12893,528.4,"Multiple","259.12805","3-Oxododecanoic acid","C12H22O3","214.15689457","M+2Na-H","ISgroup_7_12_13",1984187.7,0.129
"HMDB10729",0,"1_1",141.11351,228.3,"Multiple","141.11482","trans-Dodec-2-enoic acid","C12H22O2","198.161979948","M+2ACN+2H","ISgroup_1_3_12",1323927.2,0.114
"HMDB10730",0,"7_1",152.07067,130,"Multiple","152.07029","3-Oxotetradecanoic acid","C14H26O3","242.188194698","M+Na+K","ISgroup_7_1_8",29759399.2,0.071
"HMDB10731",0,"15_1",153.07723,358.7,"Multiple","153.07811","(R)-3-Hydroxy-tetradecanoic acid","C14H28O3","244.203844762","M+Na+K","ISgroup_15_9_8",18792363.7,0.077
"HMDB10733",0,"7_5",166.08634,474.2,"Multiple","166.08594","3-Oxohexadecanoic acid","C16H30O3","270.219494826","M+Na+K","ISgroup_7_11_9",10841494.7,0.086
"HMDB10733",0,"17_1",166.08635,261.1,"Multiple","166.08594","3-Oxohexadecanoic acid","C16H30O3","270.219494826","M+Na+K","ISgroup_17_2_9",24821223.4,0.086
"HMDB10733",0,"7_1",166.08636,418.3,"Multiple","166.08594","3-Oxohexadecanoic acid","C16H30O3","270.219494826","M+Na+K","ISgroup_7_11_9",7152153.4,0.086
"HMDB10736",0,"7_1",180.10197,414.1,"Multiple","180.10159","3-Oxooctadecanoic acid","C18H34O3","298.250794954","M+Na+K","ISgroup_7_11_11",24921033.5,0.102
"HMDB10737",0,"7_1",170.11765,397.7,"Multiple","170.11844","(R)-3-Hydroxy-Octadecanoic acid","C18H36O3","300.266445018","M+H+K","ISgroup_7_11_12",12449261.3,0.118
"HMDB11105",0,"7_1",268.10411,213.6,"Multiple","268.10403","5-Acetylamino-6-formylamino-3-methyluracil","C8H10N4O4","226.070204828","M+ACN+H","ISgroup_7_4_11",157660140.9,0.104
"HMDB11107",0,"7_1",221.00762,791.8,"Multiple","221.00715","7-Methyluric acid","C6H6N4O3","182.043990078","2M+2K","ISgroup_7_24_1",28811371.6,0.008
"HMDB11107",0,"7_1",221.00762,791.8,"Multiple","221.00715","7-Methyluric acid","C6H6N4O3","182.043990078","M+K","ISgroup_7_24_1",28811371.6,0.008
"HMDB11111",0,"16_1",130.05002,599.4,"Multiple","130.04987","Malonic semialdehyde","C3H4O3","88.016043994","M+ACN+H","ISgroup_16_12_6",45747919,0.05
"HMDB11111",0,"17_26",130.05002,651.9,"Multiple","130.04987","Malonic semialdehyde","C3H4O3","88.016043994","M+ACN+H","ISgroup_17_25_6",13485436,0.05
"HMDB11111",0,"7_39",171.0765,598.8,"Multiple","171.07642","Malonic semialdehyde","C3H4O3","88.016043994","M+2ACN+H","ISgroup_7_12_8",1126739.1,0.077
"HMDB11111",0,"7_1",194.06742,202.7,"Multiple","194.06591","Malonic semialdehyde","C3H4O3","88.016043994","2M+NH4","ISgroup_7_4_7",972541.7,0.067
"HMDB11111",0,"17_1",133.03187,379.2,"Multiple","133.03134","Malonic semialdehyde","C3H4O3","88.016043994","3M+2H","ISgroup_17_8_4",2824753.7,0.032
"HMDB11111",0,"17_24",106.0503,626.4,"Multiple","106.04987","Malonic semialdehyde","C3H4O3","88.016043994","M+NH4","ISgroup_17_24_6",2687297.3,0.05
"HMDB11134",0,"7_1",180.10197,414.1,"Multiple","180.10279","5-HETE","C20H32O3","320.23514489","M+H+K","ISgroup_7_11_11",24921033.5,0.102
"HMDB11136",0,"7_1",180.10197,414.1,"Multiple","180.10279","19(S)-HETE","C20H32O3","320.23514489","M+H+K","ISgroup_7_11_11",24921033.5,0.102
"HMDB11158",0,"7_1",226.18021,113.1,"Multiple","226.18071","PE(P-16:0e16:0)","C37H74NO7P","675.520290239","M+3H","ISgroup_7_1_19",5417430.5,0.18
"HMDB11165",0,"10_1",137.06315,561.2,"Multiple","137.06331","L-beta-aspartyl-L-glycine ","C6H10N2O5","190.05897144","M+2ACN+2H","ISgroup_10_26_7",1271881.7,0.063
"HMDB11167",0,"2_1",300.09242,158.6,"Multiple","300.09114","L-beta-aspartyl-L-phenylalanine ","C13H16N2O5","280.105921632","2M+H+K","ISgroup_2_1_10",4989295.9,0.092
"HMDB11168",0,"16_1",259.03062,651.6,"Multiple","259.03269","L-beta-aspartyl-L-serine ","C7H12N2O6","220.069536126","2M+2K","ISgroup_16_16_4",968520.7,0.031
"HMDB11168",0,"16_1",259.03062,651.6,"Multiple","259.03269","L-beta-aspartyl-L-serine ","C7H12N2O6","220.069536126","M+K","ISgroup_16_16_4",968520.7,0.031
"HMDB11169",0,"4_1",159.07649,526.1,"Multiple","159.07642","L-beta-aspartyl-L-threonine ","C8H14N2O6","234.08518619","M+2ACN+2H","ISgroup_4_14_8",4395731.1,0.076
"HMDB11169",0,"17_1",159.07654,645.1,"Multiple","159.07642","L-beta-aspartyl-L-threonine ","C8H14N2O6","234.08518619","M+2ACN+2H","ISgroup_17_25_8",3740614.6,0.077
"HMDB11170",0,"2_1",272.13391,514.4,"Multiple","272.13547","L-gamma-glutamyl-L-isoleucine ","C11H20N2O5","260.13722176","2M+H+Na","ISgroup_2_22_14",1871386.6,0.134
"HMDB11171",0,"2_1",272.13391,514.4,"Multiple","272.13547","L-gamma-glutamyl-L-leucine ","C11H20N2O5","260.13722176","2M+H+Na","ISgroup_2_22_14",1871386.6,0.134
"HMDB11173",0,"7_1",171.0765,598.8,"Multiple","171.07701","L-glycyl-L-hydroxyproline ","C7H12N2O4","188.079706882","M+H-H2O","ISgroup_7_12_8",1126739.1,0.077
"HMDB11174",0,"10_1",137.06315,561.2,"Multiple","137.06291","L-isoleucyl-L-proline ","C11H20N2O3","228.147392516","M+2Na","ISgroup_10_26_7",1271881.7,0.063
"HMDB11175",0,"10_1",137.06315,561.2,"Multiple","137.06291","L-leucyl-L-proline ","C11H20N2O3","228.147392516","M+2Na","ISgroup_10_26_7",1271881.7,0.063
"HMDB11177",0,"11_1",282.11848,604.1,"Multiple","282.11696","L-phenylalanyl-L-proline ","C14H18N2O3","262.131742452","2M+H+K","ISgroup_11_40_12",2099985.3,0.118
"HMDB11178",9,"7_1",173.0922,414.2,"Multiple","173.09207","L-prolyl-L-glycine ","C7H12N2O3","172.08479226","M+H","ISgroup_7_11_10",12577469.7,0.092
"HMDB11179",0,"11_1",282.11848,604.1,"Multiple","282.11696","L-prolyl-L-phenylalanine ","C14H18N2O3","262.131742452","2M+H+K","ISgroup_11_40_12",2099985.3,0.118
"HMDB11185",0,"7_1",121.03202,415.9,"Multiple","121.03284","O-Phosphothreonine","C4H10NO6P","199.024573569","M+ACN+2H","ISgroup_7_11_4",265686643.8,0.032
"HMDB11195",0,"10_1",201.12344,558.3,"Multiple","201.12231","2-Hydroxy-3-methoxyestrone","C19H24O3","300.172544634","2M+3H","ISgroup_10_26_13",584626.6,0.123
"HMDB11217",0,"18_1",415.77629,184.1,"Multiple","415.77546","PC(P-16:020:2(11Z14Z))","C44H84NO7P","769.598540559","M+Na+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11227",0,"18_1",415.77629,184.1,"Multiple","415.77666","PC(P-16:022:5(4Z7Z10Z13Z16Z))","C46H82NO7P","791.582890495","M+H+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11228",0,"18_1",415.77629,184.1,"Multiple","415.77666","PC(P-16:022:5(7Z10Z13Z16Z19Z))","C46H82NO7P","791.582890495","M+H+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11244",0,"18_1",415.77629,184.1,"Multiple","415.77546","PC(P-18:018:2(9Z12Z))","C44H84NO7P","769.598540559","M+Na+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11255",0,"18_1",415.77629,184.1,"Multiple","415.77666","PC(P-18:020:5(5Z8Z11Z14Z17Z))","C46H82NO7P","791.582890495","M+H+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11275",0,"18_1",415.77629,184.1,"Multiple","415.77546","PC(P-18:1(11Z)18:1(11Z))","C44H84NO7P","769.598540559","M+Na+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11276",0,"18_1",415.77629,184.1,"Multiple","415.77546","PC(P-18:1(11Z)18:1(9Z))","C44H84NO7P","769.598540559","M+Na+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11286",0,"18_1",415.77629,184.1,"Multiple","415.77666","PC(P-18:1(11Z)20:4(5Z8Z11Z14Z))","C46H82NO7P","791.582890495","M+H+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11287",0,"18_1",415.77629,184.1,"Multiple","415.77666","PC(dm18:1(11Z)20:4(8Z11Z14Z17Z))","C46H82NO7P","791.582890495","M+H+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11308",0,"18_1",415.77629,184.1,"Multiple","415.77546","PC(P-18:1(9Z)18:1(11Z))","C44H84NO7P","769.598540559","M+Na+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11309",0,"18_1",415.77629,184.1,"Multiple","415.77546","PC(P-18:1(9Z)18:1(9Z))","C44H84NO7P","769.598540559","M+Na+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11319",0,"18_1",415.77629,184.1,"Multiple","415.77666","PC(P-18:1(9Z)20:4(5Z8Z11Z14Z))","C46H82NO7P","791.582890495","M+H+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11320",0,"18_1",415.77629,184.1,"Multiple","415.77666","PC(P-18:1(9Z)20:4(8Z11Z14Z17Z))","C46H82NO7P","791.582890495","M+H+K","ISgroup_18_2_78",1075167.6,0.776
"HMDB11368",0,"7_1",226.18021,113.1,"Multiple","226.18071","PE(P-18:014:0)","C37H74NO7P","675.520290239","M+3H","ISgroup_7_1_19",5417430.5,0.18
"HMDB11474",0,"7_5",166.08634,474.2,"Multiple","166.0852","LysoPE(0:016:1(9Z))","C21H42NO7P","451.269889215","M+H+2Na","ISgroup_7_11_9",10841494.7,0.086
"HMDB11474",0,"17_1",166.08635,261.1,"Multiple","166.0852","LysoPE(0:016:1(9Z))","C21H42NO7P","451.269889215","M+H+2Na","ISgroup_17_2_9",24821223.4,0.086
"HMDB11474",0,"7_1",166.08636,418.3,"Multiple","166.0852","LysoPE(0:016:1(9Z))","C21H42NO7P","451.269889215","M+H+2Na","ISgroup_7_11_9",7152153.4,0.086
"HMDB11480",0,"7_5",166.08634,474.2,"Multiple","166.086","LysoPE(0:018:4(6Z9Z12Z15Z))","C23H40NO7P","473.254239151","M+2H+Na","ISgroup_7_11_9",10841494.7,0.086
"HMDB11480",0,"17_1",166.08635,261.1,"Multiple","166.086","LysoPE(0:018:4(6Z9Z12Z15Z))","C23H40NO7P","473.254239151","M+2H+Na","ISgroup_17_2_9",24821223.4,0.086
