"feature","mzmed","rtmed","avgarea","formula"
"FT0877",195.025187008312,842.677307128906,2811659.67440953,"C4H6N2O7; C5H10N2O2S2; C5H2N6O3"
"FT0878",195.027333468536,263.21923828125,1059157.86678071,"C5H12N2P2S; C13H6S"
"FT0880",195.06870317626,548.073089599609,2857621.83388512,"C7H14O4S; C9H11N2OP; C13H8NO"
"FT0881",195.068763774071,580.944580078125,823960.635667204,"C7H14O4S; C9H11N2OP; C13H8NO"
"FT0882",195.076459710663,522.710858566406,1857696.33217,"C9H10N2O3; C2H10N8OS"
"FT0883",195.085020045918,492.65364074707,1737091.62480124,"C4H6N10"
"FT0884",195.12287902832,124.783767700195,9977323.36202934,"C8H18O5"
"FT0885",196.004013061523,270.10205078125,516533.197309517,"C4H9N3S3"
"FT0888",196.020748816159,401.010223388672,839370.448771811,"C4H9N3O2S2; C5H12NOP3; C4HN7O3"
"FT0889",196.056666072103,605.243774414062,334650.005466085,"C4H9N3O6; C5H13N3OS2; C5H5N7O2"
"FT0890",196.083033665646,243.918685913086,5267360.33541953,"C7H9N5O2; C7H17NOS2"
"FT0891",196.108363365903,285.880432128906,2259700.5270166,"C9H13N3O2"
"FT0893",196.169762011356,108.502075195312,3496809.54789321,"C12H21NO"
"FT0894",197.040858997083,664.687530517578,538128.909251177,"C6H15OP3; C5H12N2O2S2; C4H8N2O7"
"FT0895",197.096404623659,577.636901855469,685927.253593083,"C6H18N2OP2; C14H12O; C6H16N2O3S"
"FT0896",197.122461145779,312.99951171875,1231683.58956901,"C11H18NS"
"FT0897",197.122479495048,309.095947265625,615902.882228686,"C11H18NS"
"FT0899",198.004145401687,544.178405761719,17816583.2495441,"C8H7NOS2; C7H3NO6"
"FT0900",198.010581812792,568.661682128906,28709728.4003257,"C3H10N3OP3"
"FT0901",198.03982327087,673.608276367188,7371531.56280789,"C8H7NO5; C9H11NS2"
"FT0902",198.089085436354,459.666320800781,1221044.19780575,"C6H16NO4P; C10H13O4; C11H9N4"
"FT0903",198.09863800026,289.693069458007,3873959.48425541,"C7H11N5O2"
"FT0904",198.124074105443,426.979934692383,2560186.60141826,"C9H15N3O2; C11H17O3"
"FT0905",198.185377409209,112.424285888672,5206053.25759456,"C12H23NO"
"FT0906",198.996945710888,531.894134521484,4386819.63873891,"C8H7O2PS"
"FT0907",198.997091848872,577.636901855469,5705297.51569681,"C8H7O2PS"
"FT0908",198.997010321553,484.272430419922,7806760.11987976,"C8H7O2PS"
"FT0909",199.102022956059,289.380615234375,644385.728566221,"C10H16NOS; C8H14N4S"
"FT0911",199.997650992343,578.766845703125,763154.421276489,"C2H5N3O6S"
"FT0912",200.048919688399,245.992698669433,757549.203708803,"C7H9N3O2S; C15H5N"
"FT0913",200.112025862646,401.398468017578,683448.040018131,""
"FT0914",200.12827236482,142.957397460938,5722109.51457593,"C10H17NO3"
"FT0915",200.962335826671,576.5107421875,1499475.1982951,"C4H9OPS3; C3H5O6PS"
"FT0916",200.994328719123,579.203369140625,3217955.28844874,"C7H5O5P"
"FT0917",200.994293620355,528.908386230469,2369001.83345867,"C7H5O5P"
"FT0918",201.025111334725,384.763824462891,1993616.70197307,"C5H12O4S2; C5H4N4O5; C7H9N2OPS"
"FT0919",201.123417626853,555.616546630859,630175.711334126,"C9H16N2O3"
"FT0920",202.10750955178,596.585052490234,2175937.40299941,"C9H15NO4"
"FT0921",202.966596592357,450.626739501953,3422331.74612599,"C6H4O4P2"
"FT0922",202.997146065821,797.984039306641,228013638.241948,"C10H2O5"
"FT0923",203.115228041074,608.024688720703,2390631.00676042,"C9H16NO4"
"FT0924",203.175489046511,445.877731323242,2981303.40981739,"C10H22N2O2"
"FT0925",203.997634887695,791.092712402344,25299347.308876,"C7HN5OS"
"FT0926",204.078747798526,289.181870192383,1145941.73345073,"C8H14NO3P; C12H11O3"
"FT0927",204.086742673014,125.83215713501,10441808.9962705,"C8H13NO5; C9H17NS2"
"FT0928",204.086783282026,390.103454589844,4354409.69699624,"C8H13NO5; C9H17NS2"
"FT0929",204.123207311556,337.248641967773,178825708.703475,"C9H17NO4"
"FT0930",204.123187619489,603.014221191406,4517302.42214988,"C9H17NO4"
"FT0931",204.964572610833,451.569702148438,3865822.4387433,"C4HN2O6P; C6H8P4"
"FT0933",205.045903561012,692.894622802734,1712898.44181653,"C8H15P3; C6H8N2O6; C7H12N2OS2"
"FT0934",205.070771749626,567.776000976562,15569847.248349,"C8H12O6; C9H16OS2"
"FT0935",205.07078070512,725.370056152344,3138317.55872884,"C8H12O6; C9H16OS2"
"FT0936",205.089648605507,371.520568847656,1809023.63008883,"C9H16O3S; C11H13N2P; C9H18OP2"
"FT0937",205.097330989819,371.58945,1688486.75189667,"C11H12N2O2"
"FT0940",206.081288017999,127.970779418945,1163941.3597898,"C11H11NO3"
"FT0941",206.10248363067,586.062316894531,5025254.03882171,"C8H15NO5; C9H19NS2"
"FT0942",206.102401990368,530.483795166016,1223624.09887553,"C8H15NO5; C9H19NS2"
"FT0943",206.102395351613,160.213958740234,22957283.1536345,"C8H15NO5; C9H19NS2"
"FT0944",206.138845586994,304.851684570312,7884935.74410353,"C9H19NO4"
"FT0945",206.138847767917,140.633758544922,65436554.6482333,"C9H19NO4"
"FT0946",206.138871315536,413.28759765625,2222179.55875884,"C9H19NO4"
"FT0947",207.068560927204,448.064392089844,2446275.74846439,"C8H14O4S; C10H11N2OP"
"FT0950",207.170416047717,308.443222045898,2180571.39107388,"C9H22N2O3"
"FT0951",208.092960034458,411.444519042969,935795.76239165,"C6H13N3O5; C7H17N3S2; C8H18NOPS"
"FT0952",208.116073608398,400.255981445312,619324.276083729,"C12H17NS"
"FT0953",209.047934889826,591.448303222656,32475171.6232865,"C7H12O5S"
"FT0954",209.077176973779,386.637893676757,29803119.9662956,"C8H19P3; C6H12N2O6; C7H16N2OS2"
"FT0955",209.084456349927,397.263732910156,8564138.52933427,"C8H16O4S; C8H18O2P2; C10H13N2OP"
"FT0956",209.122552210076,123.797779083252,245279.665924764,"C12H18NS; C9H22OP2; C8H21N2PS"
"FT0958",210.072271092772,597.004577636719,1552749.64377839,"C7H18NP3; C5H11N3O6; C6H15N3OS2"
"FT0959",210.076220445822,576.703063964844,1068970.00464546,"C10H11NO4"
"FT0961",211.056470561738,648.1318359375,1864101.77643562,"C5H10N2O7; C6H14N2O2S2; C6H6N6O3"
"FT0962",211.080294790608,436.603118896484,558778.157507629,"C11H16P2; C4H6N10O; C7H14O7"
"FT0963",212.095153851169,525.921752929688,91605863.5313875,"C7H17NO4S"
"FT0964",212.14932473224,124.662574768066,1596617.44260505,"C9H25NS2"
"FT0965",212.164573911011,119.440612792969,1636338.58808332,"C12H21NO2"
"FT0966",213.054304072221,376.701919555664,1529672.95412367,"C13H8O3; C5H12N2O5S; C6H16N2S3"
"FT0967",214.064552085494,199.447708129883,4686082.18891935,"C8H11N3O2S"
"FT0968",214.089753303904,106.298431396485,27183337.6645894,"C10H15NO2S"
"FT0969",214.974622088847,579.471313476562,1943311.75613892,"C6H2N2O5S"
"FT0970",215.033504410003,243.069648742676,3314505.51594976,"C4H10N2O6S; C12H6O4; C6H7N4O3P"
"FT0971",215.065211866077,401.332153320312,1096823.77234249,"C10H15OPS; C8H10N2O5"
"FT0972",215.106303220405,263.5986328125,679150.595402761,"C14H14O2; C8H15N4OP; C12H12N3O"
"FT0973",216.107085398751,401.100402832031,1350395.70748685,"C10H19NP2; C14H16P"
"FT0974",216.12320294343,608.267211914062,2145414.67908426,"C10H17NO4; C11H13N5"
"FT0975",217.012896341416,654.598022460938,1463906.34918487,"C11H4O5; C4H12N2O2S3; C5H5N4O4P"
"FT0976",217.07773256041,129.900730133056,3118444.6723095,"C13H13OP; C7H14N4P2"
"FT0977",217.107139889245,114.846839904785,4347216.90747548,"C10H16O5; C11H20S2"
"FT0978",218.138773731625,254.101211547852,83713575.5801936,"C10H19NO4"
"FT0979",218.974726263983,795.619201660156,34666516.5928425,"C2H6N2O6S2"
"FT0980",219.086385811245,140.622375488281,1470879.69793478,"C9H14O6; C10H18OS2"
"FT0981",219.122991032716,103.627758026123,596044.089896702,"C10H18O5; C11H22S2; C11H14N4O"
"FT0983",219.170285663827,307.303588867188,1308075.5613183,"C10H22N2O3"
"FT0984",219.989398103479,1188.8076171875,4995900.94123422,"C10H5NOS2; CH7N3O6P2"
"FT0985",220.023760159385,790.9658203125,2424004.44858324,"C10H5NO5; C11H9NS2"
"FT0986",220.063829339549,588.931823730469,17452207.605101,"C8H13NO4S; C10H10N3OP"
"FT0987",220.081573486328,184.72119140625,13285132.9095758,"C8H13NO6; C9H17NOS2"
"FT0988",220.093088629969,447.77783203125,455729.928712518,"C7H13N3O5; C8H17N3S2; C8H9N7O"
"FT0989",220.118015842933,542.852966308594,1065823.58536889,"C9H17NO5; C10H21NS2"
"FT0990",220.118081910808,581.886352539062,2817499.69811096,"C9H17NO5; C10H21NS2"
"FT0991",221.00770095097,788.133117675781,70890396.0160321,"C10H4O6; C2H10N2O6P2; C3H4N6O4S"
"FT0992",221.084310180733,399.07080078125,845849.403032886,"C9H16O4S; C11H13N2OP; C15H10NO"
"FT0993",221.088466650289,624.600067138672,549749.702328498,"C7H16N4S2; C6H12N4O5; C7H8N8O"
"FT0994",221.18462415717,125.338775634766,4084496.45506062,""
"FT0995",222.008194075941,791.78759765625,7091365.60198296,"C7H3N5O2S"
"FT0997",222.097245160096,579.331420898438,15734716.123231,"C8H15NO6; C3H12N9OP; C9H19NOS2"
"FT0998",222.108538151316,423.023712158203,876435.690555127,"C7H15N3O5; C8H19N3S2; C9H20NOPS"
"FT1000",223.056447933981,691.475341796875,3899496.51619753,"C8H17OP3; C6H10N2O7; C7H14N2O2S2"
"FT1001",223.063510001294,494.395538330078,1257319.73431716,"C8H14O5S; C10H11N2O2P; C14H8NO2"
"FT1002",223.063454985007,534.408477783203,1994971.56198935,"C8H14O5S; C10H11N2O2P; C14H8NO2"
"FT1003",223.063628443871,442.528060913086,1339844.76132025,"C8H14O5S; C10H11N2O2P; C9H18S3"
"FT1004",223.074737159515,717.052856445312,2642508.80722393,"C7H14N2O4S; C9H11N4OP; C15H10O2"
"FT1005",223.093750745241,336.810119628906,42828886.4874244,"C9H21P3; C8H18N2OS2; C8H10N6O2"
"FT1007",223.124638217385,129.47269821167,15475710.9106896,"C13H19OP; C9H20NO3S; C7H20N4P2"
"FT1008",224.057174554209,692.970031738281,1686145.8639442,"C11H5N5O; C11H13NS2; C9H10N3O2P"
"FT1010",224.97905555204,803.824340820312,8206362.91227655,"C8H4N2O2S2"
"FT1011",225.020735491927,466.227142333984,10742370.7219041,"C4H9N4O3PS; C10H8O4S; C14N4"
"FT1012",225.054016113281,690.3818359375,1401804.01884558,"C6H12N2O5S; C8H9N4O2P; C14H8O3"
"FT1013",225.079254874253,381.762708338867,2947790.10289785,"C8H16O5S; C10H13N2O2P; C9H20S3"
"FT1014",225.079243491156,454.3994140625,1737409.21154686,"C8H16O5S; C10H13N2O2P; C9H20S3"
"FT1015",225.196044734005,118.313789367676,774946.607397907,"C13H24N2O"
"FT1016",225.982531164767,450.311431884766,34044848.6530695,"C4H3NO10; C9H7NS3"
"FT1017",226.047447575031,688.865985566406,343544.826684264,"C6H12NO6P; C9H3N7O; C9H11N3S2"
"FT1018",226.143818665922,125.566261291504,1358779.22287944,"C12H19NO3"
"FT1020",227.052596860959,568.047668457031,2257885.081267,"C14H10OS; C6H6N6O4; C6H14N2O3S2"
"FT1021",227.081642838864,689.703002929688,1472175.70098422,"C13H10N2O2; C6H10N8S; C5H14N4O4S"
"FT1022",227.113892220854,648.400268554688,23400959.8721344,"C9H14N4O3"
"FT1025",228.091731341959,324.406616210938,1369188.43140866,"C8H13N5OS; C7H19NO3P2; C10H15N2O2S"
"FT1026",228.097991891504,290.015045166016,3129017.57302742,"C9H13N3O4; C11H18NPS; C10H9N7"
"FT1027",228.117297700286,644.539703369141,2331443.5556353,"C3H9N13; C12H19O2S; C10H17N3OS"
"FT1028",228.120524272047,157.209686279297,16889785.8719275,"C7H13N7O2"
"FT1029",228.134379260548,425.661590576172,2614150.21021714,"C10H17N3O3; C12H19O4"
"FT1030",228.195879098501,107.404502868652,5698022.2601826,"C13H25NO2"
"FT1031",229.049233396511,521.078399658203,1924169.55619448,"C13H8O4; C5H12N2O6S; C6H16N2OS3"
"FT1032",229.049129088921,187.557052612305,2331782.42849685,"C5H12N2O6S; C13H8O4; C6H16N2OS3"
"FT1033",229.07920175936,688.949005126953,138676.255566304,"C5H8N8O3; C13H12N2S"
"FT1034",229.154527876922,477.088317871094,646482.624404378,"C11H20N2O3"
"FT1036",230.044502940691,583.540466308594,1647848.79921467,"C12H7NO4; C6H8N5O3P; C5H7N7O2S"
"FT1037",230.09577336624,567.995666503906,25687000.0113633,"C9H15N3O2S; C17H11N"
"FT1038",230.102461206473,638.190582275391,486319.941110153,"C10H15NO5; C11H19NS2; C11H11N5O"
"FT1039",230.175165659203,119.848960876465,1497357.78452585,"C12H23NO3"
"FT1040",230.995147712785,787.659240722656,42040745.615355,"C8H6O6S"
"FT1041",231.028489304381,377.338562011719,1106386.78211391,"C12H6O5; C6H7N4O4P; C5H6N6O3S"
"FT1042",231.028451750659,266.908020019531,2088273.33083403,"C12H6O5; C6H7N4O4P; C5H6N6O3S"
"FT1043",231.071485138197,388.325668334961,716553.537368774,"C9H15N2OPS; C13H12NOS; C6H14O9"
"FT1045",231.133899072206,556.75146484375,183338.725494332,"C10H18N2O4; C12H23PS"
"FT1046",231.170288939862,134.347564697266,598581.350286207,"C11H22N2O3"
"FT1048",232.118053017116,292.36669921875,2558692.91694229,"C10H17NO5; C11H21NS2; C11H13N5O"
"FT1049",232.154187498649,214.329452514648,467976256.723341,"C11H21NO4"
"FT1051",233.038507591673,648.524261474609,578839.307731545,"C19H4; C11H8N2O2S; C9H13O3PS"
"FT1052",233.089505461318,324.476959228516,2623741.72574732,"C8H8N8O; C8H16N4S2; C10H18NOS2"
"FT1053",233.102184163823,131.896240234375,924303.147920396,"C10H16O6; C11H20OS2; C11H12N4O2"
"FT1055",233.124389648438,487.185882568359,457941.553537769,"C8H16N4O4; C10H21N2PS; C14H18NS"
"FT1056",233.149475954561,844.230102539062,1432002.01349854,"C10H20N2O4; C12H25PS"
"FT1057",233.157560780711,220.754760742188,136857419.671124,"C5H16N10O; C12H24O2S; C12H26P2"
"FT1058",233.914905256541,183.098251342773,44511575.5742265,""
"FT1059",234.097271102497,405.035491943359,1017007.55993574,"C9H15NO6; C10H19NOS2"
"FT1060",234.097218288579,577.997497558594,1214006.51128156,"C9H15NO6; C10H19NOS2"
"FT1061",234.097393658358,161.883941650391,766198.112449088,"C9H15NO6; C10H19NOS2; C10H11N5O2"
"FT1062",234.133686207713,124.936737060547,7978447.13348418,"C10H19NO5"
"FT1064",234.918018096674,183.098251342773,8584042.33386686,""
"FT1065",235.165232711668,345.369842529297,2592023.02827272,"C10H22N2O4; C12H27PS"
"FT1066",235.913093539429,183.619934082031,41236606.9106837,""
"FT1067",236.087965856197,571.482330322266,2061488.50524244,"C7H13N3O6; C8H17N3OS2; C8H9N7O2"
"FT1068",236.091799664637,140.290725708008,510381.261490493,"C12H13NO4; C5H13N7O2S; C13H9N5"
"FT1069",236.124154594137,359.333923339844,2069757.33290388,"C8H17N3O5; C9H21N3S2; C10H22NOPS"
"FT1070",236.149344396751,408.860321044922,32570496.5342303,"C10H21NO5; C11H25NS2; C11H17N5O"
"FT1071",236.149281981416,517.970458984375,41241485.3701088,"C10H21NO5"
"FT1072",236.916309962606,185.161590576172,2022696.92334553,"C6H4O2S4"
"FT1073",236.985163875756,790.192077636719,6785151.28974117,"C10H4O5S; C2H8N2O7S2; C11H8S3"
"FT1076",237.911208598189,184.07389831543,8860089.37642643,""
"FT1077",237.987236472664,172.610252380371,568034.178093509,"C2H9NO8P2"
"FT1078",238.052425142285,624.467529296875,1012708.76809818,"C3H7N7O6; C11H11NO3S"
"FT1079",238.107274208355,156.323211669922,13036702.0896936,"C12H15NO4; C8H18N2O4P"
"FT1080",238.114962711579,1001.58547973632,888986.029927174,"C7H11N9O; C8H20N3OPS"
"FT1081",238.115941316289,323.154388427734,5448035.1791151,"C7H11N9O"
"FT1082",238.123020906277,577.669006347656,111299.990860294,"C16H15NO; C8H19N3O3S"
"FT1083",238.914422197052,186.985610961914,889837.289278958,"C6H6S5"
"FT1084",239.021362304688,470.802459716797,6799393.89010631,"C9H7N2O4P; C7H10O7S"
"FT1085",239.051204790949,663.327819824219,1584059.30160616,"C6H10N2O8; C9H11N4PS; C7H14N2O3S2"
"FT1086",239.098786695985,641.195587158203,402512.42870985,"C6H14N4O6; C16H15P; C8H19N2O2PS"
"FT1088",239.148994837721,120.303016662598,6857086.72408743,"C10H22O6"
"FT1089",239.175456510629,159.162658691406,2899519.93527095,"C13H22N2O2"
"FT1091",241.06803837418,219.108200073243,1048728.81396566,"C7H8N6O4; C15H12OS; C7H16N2O3S2"
"FT1092",241.107224017812,113.984634399414,1313817.95791884,"C12H16O5; C13H20S2; C13H12N4O"
"FT1093",241.129492794732,562.853881835938,66960321.5331406,"C10H16N4O3; C10H24O2S2"
"FT1094",242.051383822582,543.854370117188,408144.133179772,"C7H15NO4S2; C9H12N3OPS; C13H9N2OS"
"FT1096",242.222722761304,500.791259765625,1640637.00395613,"C13H27N3O"
"FT1097",242.977146137299,819.37744140625,5573876.26614864,"C9H6O4S2"
"FT1098",242.986983046591,578.30859375,678881.879552062,""
"FT1099",243.182998657227,96.3491058349609,237652.951301038,"C13H24NO3"
"FT1100",244.023709724908,791.554138183594,301628674.629346,"C12H5NO5"
"FT1101",244.060232871709,650.437805175781,1120645.86111026,"C13H9NO4; C5H13N3O6S; C7H10N5O3P"
"FT1102",244.060247572169,445.594131469727,3221486.82429549,"C13H9NO4; C5H13N3O6S; C6H9N7O2S"
"FT1103",244.092947422393,388.808242797851,11490616.0278255,"C9H13N3O5"
"FT1104",244.111478215693,298.284301757812,1163176.39439944,"C10H17N3O2S; C18H13N; C10H19N3P2"
"FT1105",244.111502583844,650.886840820312,23238685.5057341,"C10H17N3O2S; C10H19N3P2; C18H13N"
"FT1106",244.19088965763,113.836273193359,3916364.87191665,"C13H25NO3"
"FT1107",244.934692351563,1192.30578613281,5981061.88997361,"C4H5O6PS2"
"FT1108",245.024884202313,795.957214355469,36349355.6940106,"C5H12N2O5S2"
"FT1110",245.098762261813,616.910369873047,7365982.32770956,"C7H12N6O4; C15H16OS; C6H16N2O8"
"FT1111",245.113262468419,567.593231201172,66186686.8946388,"C10H16N2O5"
"FT1112",245.186109020336,121.849449157715,676983.922571986,"C12H24N2O3"
"FT1114",245.600447471035,617.817504882813,1616039.85266808,""
"FT1116",246.072374298158,694.904541015625,893174.870924789,"C8H11N3O6; C9H15N3OS2; C9H7N7O2"
"FT1117",246.097366333008,455.396057128906,6970007.89748459,"C10H15NO6; C11H19NOS2; C11H11N5O2"
"FT1118",246.097271574315,515.688537597656,18406834.7188883,"C10H15NO6"
"FT1119",246.110364828427,569.358459472656,689494.626053937,"C12H21OS2; C11H17O6; C10H11N7O"
"FT1121",247.057820771969,549.8798828125,708467.035542307,"C6H15O8P; C17H10S; C9H6N6O3"
"FT1123",247.117917070544,577.636901855469,843725.901867553,"C11H18O6; C12H22OS2; C12H14N4O2"
"FT1124",247.16661617452,128.066955566406,1057672.01406913,"C12H18N6; C14H20N3O"
"FT1125",248.021711949658,787.802429199219,183907748.255325,"C8H9NO6S"
"FT1126",248.095191431609,135.02799987793,4376323.93476323,"C10H17NO4S; C12H14N3OP; C16H11N2O"
"FT1128",249.057120565884,389.230499267578,5335096.25791353,"C5H8N6O6; C13H12O3S"
"FT1131",250.079987773632,290.595016479492,743811.042475077,"C7H7N9O2; C17H13S"
"FT1132",250.110897105955,587.839965820312,840551.020534007,"C10H19NO4S; C12H16N3OP; C16H13N2O"
"FT1133",250.128524662281,140.163360595703,2947134.29361225,"C10H19NO6; C11H23NOS2; C11H15N5O2"
"FT1134",250.891742816493,1274.73071289062,79629710.4664648,"CH2N2O5S4; C2H6N2S6"
"FT1135",250.941383277925,188.181045532227,1760099.76654273,"C7H7O2PS3"
"FT1136",250.987832619333,477.148773193359,296744520.92109,"C3H6O13"
"FT1137",251.125070466679,263.693023681641,59983277.5230189,"C11H25P3; C10H14N6O2; C10H22N2OS2"
"FT1138",251.185484939569,104.034561157227,262522.882799633,"C12H26O5; C13H30S2; C13H22N4O"
"FT1139",252.083024209011,648.710815429688,1545486.9352128,"C7H13N3O7; C8H17N3O2S2; C8H9N7O3"
"FT1140",252.107757568359,583.935180664062,6574667.20922398,"C9H17NO7; C10H21NO2S2; C13H19NP2"
"FT1141",252.109169899276,180.488098144531,119811833.616235,"C10H13N5O3; C10H21NO2S2"
"FT1144",252.144153032731,552.920806884766,69087098.6858043,"C10H21NO6"
"FT1145",252.889895974014,1273.48071289062,5132789.79866228,""
"FT1146",252.964478345799,788.564575195312,8401766.05614371,"C7H8O4S3"
"FT1147",252.976876100209,791.194030761719,11514590.608846,"C6H8N2O3S3; C3H9O9PS"
"FT1148",253.025751324935,188.304077148438,3757216.16068437,"C11H9O5P; C6H4N8O2S; C12H13PS2"
"FT1149",253.105975510646,188.740196228028,4017824.12976618,"C7H17N4O4P; C9H22N2P2S; C13H16O5"
"FT1150",253.111252194294,562.316040039062,2751439.37600428,"C11H24S3; C10H22O3P2; C11H16N4OS"
"FT1151",253.11247584016,188.020034790039,20434273.4520816,"C10H22O3P2"
"FT1154",255.023752599284,189.352569580078,1993135.59805894,"C11H11O3PS; C9H6N2O7"
"FT1155",255.083965515554,138.227561950683,548960.860793574,"C16H14OS; C8H10N6O4; C8H18N2O3S2"
"FT1156",255.090990487642,299.713363647461,13867181.7453863,"C10H14N4O2S; C9H20O4P2; C10H22OS3"
"FT1157",255.107399882578,519.978698730469,1069293.85225293,"C9H18O8; C12H19N2PS; C10H22O3S2"
"FT1158",256.060009784399,244.156806945801,1530437.35161436,"C6H13N3O6S; C14H9NO4; C8H10N5O3P"
"FT1159",256.079313107389,401.864562988281,1547561.64030805,"C15H13NOS; C7H9N7O4; C8H5N11"
"FT1160",256.07992634599,325.860565185547,1513785.17859554,"C8H5N11; C5H14N5O5P; C15H13NOS"
"FT1161",256.094617866005,297.775314331055,2352324.03870643,"C8H18NO6P; C11H9N7O; C9H22NOPS2"
"FT1163",256.987464519906,577.967407226562,429750.506707557,"C9H8N2OS3; C8H4N2O6S; C4H4N2O11"
"FT1164",257.179280980857,118.618179321289,161423.105444392,"C12H24N4S"
"FT1165",257.932882108102,1032.79602050781,656381.133349535,"H6NO9P3"
"FT1166",257.989636206009,577.760498046875,2084177.05434886,"C10H3N5S2; C9H7NO4S2"
"FT1167",258.110224713389,577.589965820312,34767981.7408385,"C8H20NO6P"
"FT1168",259.03063488048,647.406494140625,1140939.19101964,"C7H14O6S2; C7H6N4O7; C8H18OS4"
"FT1170",259.128934003892,526.348205566406,2939092.53208043,"C11H18N2O5; C12H22N2S2; C13H23OPS"
"FT1171",259.147523080881,100.214004516602,425718.461297661,"C12H22N2O2S; C20H18"
"FT1172",259.986956631575,578.424255371094,1869021.45177275,"C9H9NO2S3; C8H7NO5P2"
"FT1173",260.001243249345,793.413208007812,41686741.681612,"C5H5N7O2S2"
"FT1174",260.001272677928,806.25,25190572.3955176,"C5H5N7O2S2"
"FT1175",260.113026426394,149.362854003906,8254772.44731036,"C11H17NO6"
"FT1176",260.1142852138,577.209533691406,560943.832346751,"C12H13N5O2; C12H21NOS2; C14H15N2O3"
"FT1177",260.132413441845,525.457641601562,388387.314054387,"C12H23NOP2; C12H21NO3S; C14H18N3P"
"FT1178",260.164486582431,129.943832397461,30665135.6773312,"C16H21NO2; C14H19N4O; C9H21N7S"
"FT1179",260.912279383291,1191.36242675782,2811341.58685048,""
"FT1180",261.039211912736,452.449005126953,606536.831640415,"C13H8O6; C5H14N2O6P2; C6H8N6O4S"
"FT1181",261.1161652603,150.629272460938,1213311.67339196,"C5H12N10O3; C13H16N4S; C12H20O4S"
"FT1183",262.12833567595,521.615356445312,159848793.57741,"C11H19NO6; C12H23NOS2; C8H11N11"
"FT1184",263.036350218872,692.438690185547,1325407.92294086,"C5H14N2O6S2; C5H6N6O7; C13H10O4S"
"FT1186",263.142354252473,138.398025512695,476089.029471943,"C11H22N2O3S; C13H19N4P; C19H18O"
"FT1187",263.149119860447,102.172889709473,485136.053445204,"C12H22O6; C13H26OS2; C13H18N4O2"
"FT1188",264.037319532732,690.640441894531,2126541.80733942,"C10H9N5S2; C9H5N5O5; C7H10N3O6P"
"FT1189",265.03374466877,688.789978027344,1199942.58929763,"C12H8O7; C6H9N4O6P; C4H14N2O7P2"
"FT1190",265.15486659032,124.71420288086,183574.846417667,"C14H20N2O3"
"FT1191",266.074859619141,387.229644775391,589888.244911889,"C15H11N3S; C7H7N9O3; C7H15N5O2S2"
"FT1192",266.123391015814,414.621002197266,4401424.51161822,"C10H19NO7; C11H23NO2S2; C14H21NP2"
"FT1193",266.15976526986,529.469970703125,1575949.05676165,"C11H23NO6; C12H27NOS2; C12H19N5O2"
"FT1194",266.172865339851,112.254428863525,650252.043192772,"C11H19N7O; C11H27N3S2"
"FT1195",267.061537726141,689.276550292969,381859.488121064,"C11H10N2O6; C12H14N2OS2; C12H6N6O2"
"FT1197",268.01441228112,477.099349975585,20567891.6324163,"C6H10N3O5PS; C8H5N5O4S; C7H11NO6P2"
"FT1198",268.066610990108,568.036651611328,10091792.3932192,"C11H14N3OPS; C8H13NO9; C9H17NO4S2"
"FT1199",268.103993364832,342.632522583008,1612732.67569518,"C10H13N5O4; C10H21NO3S2; C12H18N3PS"
"FT1200",268.104106270316,214.811492919922,138806969.12371,"C10H13N5O4"
"FT1201",269.010537531011,468.660430908203,5064621.59179606,"C3H4N6O9; C11H8O6S"
"FT1202",269.034760023769,469.818420410156,2766620.51622358,"C9H8N4O4S; C8H14O6P2; C9H16O3S3"
"FT1203",269.06243658074,666.532196044922,2496600.86143578,"C8H16N2O4S2; C10H13N4OPS; C8H8N6O5"
"FT1204",269.088079961787,356.296005249024,7266938.80835983,"C10H12N4O5; C10H20O4S2"
"FT1206",269.105443977898,573.128295898438,12487079.4928937,"C10H20O6S"
"FT1208",269.125173528526,551.314300537109,2121827.36327081,"C12H12N8; C13H18NO5; C11H16N4O4"
"FT1210",270.108860289135,572.590515136719,1484618.19691194,"C12H19N3S2; C11H15N3O5; C12H11N7O"
"FT1211",270.108764181213,279.02473449707,961606.911792029,"C11H15N3O5; C12H19N3S2; C12H11N7O"
"FT1212",270.109355353933,215.310302734375,1509983.41390718,"C12H19N3S2; C12H11N7O; C13H17O6"
"FT1213",271.101234637888,572.5341796875,594355.960287562,"C14H14N4S; C13H20O2P2; C9H18O9"
"FT1214",271.128843820515,494.458099365234,3411711.73254777,"C12H18N2O5; C13H22N2S2; C14H23OPS"
"FT1215",272.092161585427,216.479759216308,614931.254339332,"C8H13N7O2S"
"FT1216",272.133931509828,522.275085449219,3038631.43804145,"C9H21NO8; C12H22N3PS; C10H17N5O4"
"FT1217",272.169597702356,103.935539245605,443753.850785849,"C14H27NP2; C18H24P"
"FT1218",273.088968122565,216.062088012695,16814011.7041099,"C11H16N2O4S"
"FT1219",273.089186075651,215.593643188477,17864990.6908854,"C11H16N2O4S"
"FT1220",274.034304725796,694.840270996094,721378.274070114,"C13H7NO6; C7H8N5O5P; C5H13N3O6P2"
"FT1222",275.071311612015,588.890441894531,3888401.97194128,"C8H19O6PS; C11H10N6OS; C11H18N2S3"
"FT1223",275.11788127794,126.37264251709,20792748.1848648,"C18H14N2O; C12H15N6P; C10H18N4O3S"
