"feature","mz","rt","into","file_name","M_area","BMIS","BMISed_area"
"FT003",60.0815243137108,548.476989746094,126360.758769566,"190715_Std_4uMStdsMix2InMatrix_1.mzML",222597.779604942,"None",222597.779604942
"FT003",60.0815353393555,557.577819824219,29922.9801172972,"190715_Std_4uMStdsMix2InMatrix_2.mzML",106218.83014217,"None",106218.83014217
"FT003",60.0815210690115,554.629272460938,112676.089735031,"190715_Std_H2OinMatrix_1.mzML",255702.276270509,"None",255702.276270509
"FT003",60.0815323654991,554.878479003906,242447.651107037,"190715_Std_H2OinMatrix_2.mzML",215626.198927492,"None",215626.198927492
"FT004",60.0815067358792,310.504455566406,47981.3653559961,"190715_Blk_KM1906U14-Blk_C.mzML",286268.57118132,"None",286268.57118132
"FT004",60.0815175240139,323.08089,28769.5559625775,"190715_Poo_TruePooFK180310_Full2.mzML",653031.248524863,"None",653031.248524863
"FT004",60.081512525605,326.227294921875,38001.9727454334,"190715_Poo_TruePooFK180310_Full3.mzML",894103.017483637,"None",894103.017483637
"FT004",60.0815048217773,332.284973144531,7811.40373400265,"190715_Poo_TruePooFK180310_Half1.mzML",384625.07715717,"None",384625.07715717
"FT004",60.0815054192128,310.944061279297,44074.9246650439,"190715_Poo_TruePooFK180310_Half2.mzML",537867.246437326,"None",537867.246437326
"FT004",60.081512277492,318.336578369141,68739.7767211961,"190715_Poo_TruePooFK180310_Half3.mzML",606896.028272331,"None",606896.028272331
"FT004",60.0815200805664,305.599792480469,9143.957486009,"190715_Smp_FK180310S62C1-25m_A.mzML",304871.869640619,"None",304871.869640619
"FT004",60.0815124511719,306.335601806641,9883.14048409988,"190715_Smp_FK180310S62C1-25m_B.mzML",426974.891053632,"None",426974.891053632
"FT004",60.0815144283616,334.416961669922,336858.281344968,"190715_Smp_FK180310S62C1-25m_C.mzML",2063062.08271325,"None",2063062.08271325
"FT004",60.0815086364746,308.586853027344,7333.93662228823,"190715_Smp_FK180310S62C1-DCM_A.mzML",484585.230301812,"None",484585.230301812
"FT004",60.0815097817268,308.057281494141,40188.5196717447,"190715_Smp_FK180310S62C1-DCM_B.mzML",733481.189145684,"None",733481.189145684
"FT004",60.0815140478776,330.312744140625,99345.4102139374,"190715_Smp_FK180310S62C1-DCM_C.mzML",781466.572529465,"None",781466.572529465
"FT004",60.0815097610345,338.581970214844,108645.231296327,"190715_Smp_FK180310S64C1-25m_A.mzML",711389.865050405,"None",711389.865050405
"FT004",60.0815200805664,313.286315917969,13851.3757507628,"190715_Smp_FK180310S64C1-25m_B.mzML",579801.967409208,"None",579801.967409208
"FT004",60.0815107664392,315.772338867188,112437.510629522,"190715_Smp_FK180310S64C1-25m_C.mzML",1114204.41777885,"None",1114204.41777885
"FT004",60.0815124511719,307.739227294922,9128.05084182918,"190715_Smp_FK180310S64C1-DCM_A.mzML",344745.712105617,"None",344745.712105617
"FT004",60.0815086364746,318.298278808594,10934.3350894671,"190715_Smp_FK180310S64C1-DCM_B.mzML",546943.22052148,"None",546943.22052148
"FT004",60.0815074547595,319.455627441406,55760.4129104116,"190715_Smp_FK180310S64C1-DCM_C.mzML",303136.908838421,"None",303136.908838421
