"mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample"
157.074039775359,157.074005126953,157.074111938477,582.758928,559.568208,621.43254,22453170.5722592,22099291.4694844,1081667.625,75,11
90.0555930369441,90.0555801391602,90.0556182861328,580.01481,560.49369,594.744588,4640743.07970301,3854542.58035338,296610.59375,26,11
117.11387294746,117.113708496094,117.113929748535,565.125042,561.420942,568.876398,626827.010042463,622012.330343973,190959.140625,31,11
93.0744038432222,93.0743713378906,93.0744247436523,580.01481,562.348062,603.07038,8600800.07370371,8594119.36869959,614424.625,78,11
111.068786852441,111.06876373291,111.068817138672,582.758928,563.27268,632.47272,8043668.64503759,7698744.37227316,350131.625,74,11
193.053245486959,193.053192138672,193.053314208984,582.758928,564.200676,610.41834,9193981.61928232,9193936.3259716,527156.0625,58,11
176.091978239391,176.091888427734,176.092041015625,578.16033,566.050788,592.91223,6341084.61150673,5847077.26242041,513617.34375,74,11
258.110478826859,258.110382080078,258.110626220703,578.16033,566.050788,598.43307,5616845.94919331,5588048.69636464,474686.59375,55,11
126.022237174318,126.022201538086,126.022285461426,584.588034,566.050788,610.41834,5777504.90062605,5777461.45739805,323622.1875,68,11
130.047338951224,130.047256469727,130.047454833984,585.502782,570.716754,609.50436,2458082.91105489,2426133.94147707,136916.328125,34,11
130.050108455136,130.050064086914,130.050186157227,599.348568,573.480864,630.63612,12129002.3376679,11528647.6736226,725717,81,11
146.092555339178,146.092437744141,146.092727661133,591.013998,578.16033,606.75774,983508.105286585,890784.583057001,74835.9375,30,11
84.0450552392898,84.0450134277344,84.0450973510742,598.43307,581.846808,626.02014,3558905.83470808,3404178.7899234,204555.28125,41,11
147.076584312798,147.076538085938,147.076629638672,599.348568,583.67067,634.3071,18519198.5657393,18385624.7015532,1191925,77,11
234.09748438648,234.097412109375,234.097564697266,602.15694,587.359902,630.63612,6888948.54950318,6685626.40219115,452586.25,45,11
372.190732700674,372.190673828125,372.190826416016,604.89876,590.100624,631.55298,11896330.5086916,11363302.3212583,904330,51,11
377.146224471247,377.14599609375,377.146453857422,604.89876,591.99849,626.02014,4001019.069634,4000985.96748805,376478.90625,37,11
371.187386394244,371.186889648438,371.187713623047,604.89876,594.744588,622.35318,1463568.98066642,1463542.29236082,132918.328125,33,11
90.0555916872506,90.0555572509766,90.0556106567383,610.41834,594.744588,632.47272,5728772.81550779,4832467.61988208,282972.5,33,11
87.0447071857313,87.044677734375,87.0447463989258,614.98968,601.17744,635.22384,1657563.14064552,1345305.17868094,115509.296875,38,11
104.071116774532,104.071090698242,104.071136474609,614.98968,603.07038,641.66064,25800404.6930343,24682763.5416863,1060272.875,40,11
106.050379866132,106.050338745117,106.050453186035,626.02014,613.1592,651.7662,2285183.97154649,2264650.16058619,136290.3125,42,11
76.0400346534942,76.0400085449219,76.0400772094727,626.96748,614.07198,652.68372,3075286.25285025,2995508.13301798,199873.375,50,11
180.061953260386,180.061859130859,180.062042236328,626.96748,614.98968,640.74606,1320617.62272897,1316339.6058694,106101.1796875,35,11
130.050170567174,130.05012512207,130.050201416016,651.7662,630.63612,685.17876,9825727.20889783,9243104.90206543,555314.875,65,11
148.060635288655,148.060592651367,148.060668945312,651.7662,632.47272,684.25836,43565660.9498227,43182429.2199615,2709822.25,68,11
84.0450856394102,84.045051574707,84.0451049804688,651.7662,634.3071,677.78832,7208907.65215841,7056538.75320813,419549.84375,70,11
102.055511442986,102.055450439453,102.055557250977,651.7662,638.91456,678.70818,2557568.30779111,2163714.31323528,134892.015625,46,11
372.19077884134,372.190582275391,372.19091796875,659.12664,646.27224,685.17876,7986705.02346364,7881524.1436925,754557.5625,34,11
377.146053887853,377.145843505859,377.146453857422,659.12664,649.02,672.26994,1478583.37274816,1478561.05280576,133118.59375,60,11
371.187393499007,371.187042236328,371.188171386719,660.04638,649.93572,672.26994,964560.407632254,964539.004004754,89344.2109375,30,11
418.160214209651,418.159729003906,418.16064453125,660.04638,649.93572,675.0282,1609811.70010646,1609787.53697757,134629.8125,43,11
134.045070424568,134.045013427734,134.045135498047,668.4435,655.43058,696.24978,2619185.24823324,2598125.86115023,147314.578125,27,11
198.040025239295,198.039947509766,198.040084838867,680.5539,663.85986,721.176,10492000.2984751,10098777.0988347,340866.1875,36,11
166.046442828768,166.046371459961,166.046493530273,773.79792,760.84998,795.6315,11297422.3950569,10095080.5646994,473873.84375,26,11
276.964778662423,276.964691162109,276.964874267578,792.03726,775.63638,857.05536,106874226.769269,106477996.311814,2688769,60,11
350.932163543123,350.932067871094,350.932250976562,793.83624,777.47862,850.48662,56778283.0617829,56507839.7563816,1759672.875,59,11
465.926372372746,465.926239013672,465.926513671875,795.6315,777.47862,857.05536,133738733.101234,133696040.265337,4841433,50,11
391.958705384793,391.958587646484,391.958831787109,795.6315,777.47862,859.83042,80470941.473236,80173246.9446132,2734834,46,11
292.94221627126,292.942138671875,292.942291259766,792.93642,777.47862,867.50604,33452852.2241452,32980564.2302227,941389.375,56,11
696.914967877521,696.914672851562,696.915405273438,794.73462,778.39638,828.32856,6533877.10521534,6453813.13291714,286233.96875,40,11
367.958760986596,367.958648681641,367.958862304688,795.6315,778.39638,830.163,10243479.3885667,10005982.251059,394771.03125,48,11
697.911379647087,697.911071777344,697.911987304688,795.6315,778.39638,833.85798,15076474.9120251,15041045.8412889,633846.25,47,11
293.991230007879,293.991088867188,293.991394042969,793.83624,778.39638,841.23468,8572074.81936803,8493080.06965052,310505.375,41,11
351.932750235005,351.932556152344,351.932922363281,795.6315,778.39638,841.23468,8253529.277277,8191894.25249814,279913.03125,35,11
481.904003782231,481.903869628906,481.904235839844,794.73462,778.39638,841.23468,15628088.2834201,15628025.4451201,555066.3125,58,11
810.908449539318,810.907958984375,810.909057617188,795.6315,778.39638,843.07518,11968484.1471558,11968420.3923387,560676.0625,55,11
248.021913668104,248.021850585938,248.021987915039,793.83624,778.39638,844.92204,184366058.165025,184328810.706007,7794053.5,49,11
695.914495114834,695.914245605469,695.914733886719,795.6315,778.39638,846.79542,34831610.9386433,34831543.4639147,1420249.25,28,11
466.926937992005,466.926818847656,466.927124023438,795.6315,778.39638,847.72116,21805326.238562,21762657.7230408,816622.0625,47,11
294.975330243232,294.975250244141,294.975433349609,793.83624,778.39638,848.64204,16434959.4197471,16306514.0961796,593880.625,56,11
467.922763839461,467.922546386719,467.923034667969,795.6315,778.39638,850.48662,40827622.4755602,40814826.5023367,1468055.5,78,11
580.92038978958,580.920227050781,580.920593261719,795.6315,778.39638,850.48662,42114027.0308051,42113955.8647989,1647831.75,71,11
368.942881469544,368.942779541016,368.942993164062,794.73462,778.39638,853.257,16396157.8866872,16396083.9502723,630402.25,35,11
581.920828102402,581.920532226562,581.921203613281,795.6315,779.31372,818.1066,6866506.79361925,6586139.04798474,309300.65625,27,11
370.939163577087,370.938720703125,370.939544677734,794.73462,779.31372,832.02714,3903040.27942964,3902988.49080648,166342.890625,27,11
707.998245314163,707.998046875,707.998474121094,794.73462,779.31372,833.85798,33908438.2097942,33895932.1433548,1854735.125,55,11
593.004097497786,593.00390625,593.004333496094,794.73462,779.31372,836.63676,50803647.287498,50803590.8890232,2713679.25,81,11
478.010136058715,478.009979248047,478.01025390625,794.73462,779.31372,837.55638,52971735.7863205,52957390.2142095,2572777.5,68,11
250.017814121803,250.017761230469,250.017883300781,793.83624,779.31372,839.39574,16770408.6526113,16770349.49493,691486.8125,86,11
582.917028611875,582.916748046875,582.917419433594,795.6315,779.31372,839.39574,15497364.7508308,15452142.88183,604074.25,57,11
596.898009404786,596.897583007812,596.8984375,795.6315,779.31372,839.39574,8364434.04691362,8364374.88923239,351802.25,56,11
363.015837104108,363.015747070312,363.015960693359,794.73462,779.31372,841.23468,71914989.5513181,71914928.5545515,3298544.75,83,11
135.023748111635,135.023712158203,135.023803710938,793.83624,779.31372,843.07518,20825697.1249808,20825634.2875999,821688.625,58,11
230.995349880922,230.99528503418,230.995422363281,793.83624,779.31372,843.07518,44905981.7059317,44895732.7900187,2058186.5,86,11
575.977626840992,575.977355957031,575.978393554688,794.73462,780.22686,814.31028,4150851.73807338,4094914.06713181,290209.75,34,11
134.027409518442,134.027374267578,134.027481079102,793.83624,780.22686,819.01632,2915138.15978533,2907027.50087991,137526.15625,34,11
594.002862117421,594.002380371094,594.003234863281,793.83624,780.22686,820.8432,4934461.83669765,4907246.16317247,283211.3125,33,11
365.011161972738,365.010955810547,365.011413574219,794.73462,780.22686,822.68958,8848183.47991437,8798091.80879713,420930.1875,35,11
709.99478725024,709.994567871094,709.995666503906,794.73462,780.22686,822.68958,9362052.90379225,9349982.32238883,536629,50,11
480.00524507678,480.005035400391,480.005615234375,794.73462,780.22686,824.51802,8802042.89105526,8747944.77154072,466139.21875,56,11
595.000054808787,594.999816894531,595.000305175781,794.73462,780.22686,828.32856,11275082.550039,11275035.3733717,554383.9375,49,11
822.992258609117,822.99169921875,822.99267578125,794.73462,780.22686,828.32856,16321254.5969985,16321207.4203312,869424.8125,47,11
134.024951231324,134.02490234375,134.025085449219,793.83624,780.22686,829.24416,2931097.85929796,2920440.79125268,129868.921875,40,11
823.990950140461,823.989562988281,823.991760253906,794.73462,781.16646,823.6053,4305009.977375,4304968.46111847,266337.78125,34,11
824.988962309154,824.988159179688,824.989929199219,794.73462,782.07708,817.19526,5101292.92988182,5101257.81170182,274816.5,34,11
708.997322833158,708.99658203125,708.998352050781,794.73462,782.07708,822.68958,5283222.15555976,5283182.46607112,294843.375,44,11
249.020483063377,249.02018737793,249.021148681641,793.83624,782.98524,820.8432,3098447.76914284,2865400.11470027,147549.90625,31,11
218.974990102727,218.974945068359,218.975067138672,822.68958,809.6148,859.83042,20921576.5784049,20704817.2745153,716454.4375,27,11
175.119189410328,175.119110107422,175.119262695312,1010.40858,985.34784,1040.1516,10720461.4309901,10366103.0917987,336036.03125,37,11
168.94611244389,168.946029663086,168.946197509766,1196.43468,1140.09534,1204.46268,641528298.58352,641285440.84239,35508084,26,11
122.006583872883,122.006553649902,122.006629943848,1179.15144,1160.62542,1210.7097,58655671.2951599,58342722.1896667,1978398.375,49,11
186.944165006756,186.944107055664,186.944213867188,1185.43224,1166.23128,1226.79198,161355255.455029,161025285.40905,4224459.5,41,11
269.211155224929,269.210784912109,269.211395263672,96.58971,86.475156,112.349982,1173916.45899451,1007327.65046784,92725.0078125,31,12
342.265606399062,342.265106201172,342.265991210938,101.18256,91.059252,116.929194,1758816.25135238,1749092.53081551,128067.375,32,12
198.18539548699,198.185287475586,198.185516357422,108.542514,94.726476,131.746854,2212817.34552641,1775074.76941388,176390.65625,39,12
251.185455087902,251.185287475586,251.185653686523,103.019046,95.642844,117.846948,678599.59393087,678578.31499787,83528.8125,29,12
172.13329666388,172.133163452148,172.133422851562,109.457502,97.508334,145.531254,3578568.41361134,2710324.28866228,173261.65625,37,12
476.306699847765,476.305877685547,476.307220458984,106.709646,100.264566,116.929194,876840.308450661,876824.569635328,123347.2578125,31,12
432.280538120904,432.279815673828,432.281524658203,107.626014,100.264566,123.476034,2095794.1546735,2095771.87166422,275644.15625,38,12
245.19426543626,245.194137573242,245.194519042969,110.373618,102.097428,121.651548,915597.20361688,907465.367939806,131253.640625,26,12
388.254301322303,388.253997802734,388.255157470703,109.457502,102.097428,126.218262,3660935.35485534,3660912.16174573,515731.71875,39,12
227.183491257188,227.183364868164,227.183731079102,110.373618,103.019046,121.651548,1350476.95747069,1314118.58338638,198974.03125,53,12
289.248618460146,289.248382568359,289.248779296875,110.373618,103.019046,123.476034,1814310.91294442,1763170.80635401,255952.4375,43,12
389.257437180819,389.257171630859,389.2578125,108.542514,103.935786,116.929194,435346.105441018,424944.995328429,79859.7421875,52,12
203.081704414796,203.081497192383,203.082107543945,110.373618,103.935786,121.651548,409719.720410609,399973.365432923,61025.23046875,27,12
344.228032426959,344.227874755859,344.228759765625,111.434616,103.935786,128.049756,5523720.81350269,5523697.62699307,866159.625,35,12
180.174747676081,180.17463684082,180.174835205078,111.434616,104.851284,121.651548,584851.053783598,575658.275169932,81534.671875,30,12
327.201376024705,327.201019287109,327.201812744141,111.434616,105.766278,121.651548,874541.814407205,870926.86265418,142187.578125,27,12
300.201719154899,300.201477050781,300.201995849609,115.093092,106.709646,134.501712,5741296.2332395,5734094.96164578,776572.0625,30,12
275.233005991903,275.232818603516,275.233551025391,116.929194,109.457502,124.386276,399416.887272675,399403.824595425,66825.5703125,41,12
385.110524049078,385.109924316406,385.110748291016,116.008584,109.457502,125.30415,1347066.70773606,1343376.11663244,227575.109375,29,12
397.911899278789,397.911163330078,397.912261962891,118.761816,110.373618,126.218262,1737994.98367721,1654260.04887856,299277.9375,26,12
182.117697907989,182.117614746094,182.117752075195,136.335198,110.373618,162.083904,39978225.8401872,38663433.7052407,1441275.75,54,12
134.063552145392,134.063430786133,134.063613891602,119.675934,112.349982,128.049756,1068422.40631997,1068406.70654597,165885.609375,37,12
147.931182342247,147.931060791016,147.931304931641,119.675934,113.263476,127.132386,761929.232218751,758884.547594963,130031.6015625,27,12
149.930872179474,149.930770874023,149.930969238281,119.675934,113.263476,128.049756,737222.559931999,730455.775389131,107355.640625,26,12
231.170394307845,231.170043945312,231.170562744141,120.591426,113.263476,128.049756,797829.414354404,784235.897368631,113709.296875,52,12
152.070696614125,152.07063293457,152.070755004883,128.049756,115.093092,139.085682,24736921.8088852,17209878.5853638,1666829.75,36,12
200.128249915341,200.128143310547,200.128326416016,136.335198,116.008584,168.499986,14626589.3053407,13250383.22942,450848.9375,41,12
548.272104084844,548.270812988281,548.272766113281,122.564166,117.846948,129.881994,735012.205613138,732112.373303635,178606.84375,40,12
168.123130830681,168.123062133789,168.123184204102,134.501712,123.476034,156.558066,2931967.0365479,2926538.92114039,188916.78125,33,12
151.096568434604,151.096527099609,151.096633911133,133.583964,124.386276,155.642058,6732470.31320873,6732439.97671444,453750.375,28,12
79.0218699935544,79.021842956543,79.0218963623047,149.193864,137.250942,185.038374,7317567.95098318,7024503.3352787,382983.03125,27,12
97.0401507827532,97.0401000976562,97.0401992797852,158.388048,139.085682,179.521284,3138672.13449013,2510924.09175703,161982.5625,29,12
123.055537899663,123.05549621582,123.055564880371,152.894832,140.00367,183.21126,14850818.9711844,14173912.1175576,915692.3125,28,12
168.096212661477,168.096160888672,168.096282958984,157.471308,144.613392,184.12587,3748968.87624886,3748930.2826657,228647.1875,54,12
131.075450835623,131.075256347656,131.075500488281,164.831382,153.810462,185.038374,2166864.29973362,2166833.99028962,151123.546875,34,12
175.039323820032,175.039215087891,175.039413452148,164.831382,154.724448,186.86661,2403218.2028519,2403186.97903738,152144.78125,45,12
139.050268131447,139.050231933594,139.050308227539,185.953116,155.642058,218.049894,7332493.49014203,6549712.05112219,334707.84375,45,12
153.073868483547,153.073822021484,153.073913574219,191.468202,162.083904,226.25472,39412144.8625171,36650204.2770539,2465396.5,76,12
136.061866795416,136.061767578125,136.061935424805,176.77617,163.000134,195.12342,2420328.54000296,2239159.9280384,145141.046875,30,12
252.109203198585,252.109115600586,252.109359741211,176.77617,163.000134,216.220668,7211396.54567752,7187038.9394852,419351.6875,41,12
121.039912336124,121.039878845215,121.039932250977,186.86661,168.499986,221.73288,10285965.6276128,10078631.1778556,512790.375,75,12
235.913094889516,235.913024902344,235.913223266602,180.434526,170.332476,200.613516,3981851.27638427,3648727.48944777,249685.40625,31,12
214.064610422478,214.064453125,214.064666748047,196.038426,173.114202,220.788882,6299331.49558322,6169572.72689386,292492.4375,45,12
150.112591431568,150.112518310547,150.112640380859,195.12342,174.030942,228.056214,10504938.1953422,9721060.77312704,503685.84375,64,12
383.153436989137,383.153076171875,383.153625488281,195.12342,174.945066,220.788882,4432383.1554124,4400214.11199287,239809.453125,31,12
124.03947504582,124.039421081543,124.039512634277,195.12342,174.945066,222.641622,28049138.9816668,27447793.7397561,1380881.375,118,12
171.084413300197,171.084350585938,171.084487915039,191.468202,174.945066,231.687564,54695975.6402063,54145595.723467,3508265.75,101,12
154.077180526143,154.077102661133,154.077270507812,190.523574,178.60629,211.64856,2517416.04261247,2465433.67246582,177138.453125,45,12
154.080270805855,154.080139160156,154.080490112305,194.210064,181.380894,217.135284,1923996.1264582,1914628.21775191,126203.8046875,35,12
206.067387997146,206.067184448242,206.067626953125,195.12342,183.21126,209.786706,817135.930425686,803292.525195063,56872.890625,26,12
181.127425534781,181.127380371094,181.127471923828,210.698946,183.21126,231.687564,6843098.28523669,6785495.86227538,307806.9375,40,12
150.085331506023,150.08528137207,150.085388183594,204.304362,185.038374,225.352356,2493239.94049315,2202885.89695076,156993.984375,31,12
194.06747909896,194.0673828125,194.067581176758,201.556386,188.695728,222.641622,2283633.09853651,2283600.0700991,152228.5625,36,12
268.104106270316,268.104034423828,268.104156494141,212.563314,192.381696,268.413804,84141630.9982737,84091298.7841355,4812721.5,56,12
136.06190065985,136.06184387207,136.061965942383,229.856826,195.12342,276.67938,181275128.343697,180822921.903452,10863021,76,12
269.107627295139,269.107513427734,269.107727050781,212.563314,196.038426,244.533978,8237432.57395523,8237384.99341364,495271.78125,56,12
154.053314993719,154.053253173828,154.053405761719,229.856826,203.39025,250.153938,22961509.2225957,22902951.9527743,1662437.5,41,12
137.065234487899,137.065185546875,137.065292358398,229.856826,203.39025,267.502074,9540476.35966707,9525842.70391253,609596.25,43,12
126.066415594995,126.066337585449,126.066474914551,231.687564,211.64856,250.153938,7594359.84292456,6273253.84646659,344223.5625,33,12
138.05586704461,138.055816650391,138.055938720703,229.856826,213.476808,250.153938,786742756.011468,786742720.251266,51694792,122,12
139.059225551667,139.059188842773,139.059295654297,229.856826,214.389678,250.153938,42004714.35568,42004679.5084523,2868815.5,95,12
141.113515468044,141.113418579102,141.113632202148,228.056214,216.220668,246.50709,2142495.37270509,2109345.84273033,148120.109375,32,12
139.052949386503,139.052886962891,139.053039550781,229.856826,216.220668,252.886422,9818263.00360731,9732553.40816252,685160.3125,53,12
388.036469562374,388.036285400391,388.036651611328,229.856826,217.135284,265.647708,12972509.4049028,12949509.9944479,883960.8125,43,12
433.094491971746,433.093994140625,433.094848632812,229.856826,218.049894,251.975544,3469612.57684114,3469579.5681006,246175.625,52,12
120.032556769789,120.03247833252,120.032623291016,229.856826,218.049894,254.70903,2718272.11336493,2711532.24180738,188526.046875,35,12
137.058967931811,137.05891418457,137.059051513672,229.856826,218.049894,256.559646,13746581.8465477,13746544.2536945,894654.25,78,12
386.042400506931,386.042022705078,386.042633056641,229.856826,218.965272,251.062554,2459140.16797286,2449641.39201456,174635.046875,42,12
449.089550898709,449.0888671875,449.089813232422,229.856826,219.878016,248.328702,2084952.99609533,2084925.4631734,167113.265625,31,12
176.035315538162,176.03515625,176.035461425781,228.959202,219.878016,249.241692,1748089.34233504,1707243.30049384,141051.265625,40,12
158.117720477187,158.11767578125,158.117767333984,257.468142,220.788882,287.66319,5586410.14620742,5061541.87964131,185246.90625,33,12
114.066536637799,114.066497802734,114.066566467285,242.711856,221.73288,304.901562,14735197.8378134,14045375.4956933,878213.8125,27,12
196.083102632175,196.082962036133,196.083206176758,242.711856,230.75682,268.413804,3074573.90040442,3057156.71384425,183683.015625,43,12
181.102061305579,181.101959228516,181.102127075195,245.446974,231.687564,294.041268,14358790.5850674,14358729.1483296,732412.0625,53,12
137.045909457448,137.045867919922,137.045959472656,251.062554,233.492052,267.502074,12682455.1688826,12625248.8862144,678618.4375,44,12
134.09038650749,134.09033203125,134.090438842773,245.446974,234.394668,262.005612,3047407.1911219,3033425.37174358,206073.625,30,12
133.084087555268,133.083984375,133.084167480469,245.446974,234.394668,274.821264,2116289.62279818,2116250.11498845,135802.21875,45,12
166.086376720851,166.086334228516,166.08642578125,260.191494,234.394668,294.041268,27553878.1642106,26306875.9254182,1186802.125,69,12
135.096700505318,135.096649169922,135.096801757812,246.50709,235.297284,277.59063,2575183.47538516,2531461.26066816,137471.3125,26,12
275.07520857856,275.075073242188,275.075347900391,251.975544,237.258768,276.67938,2262958.20175744,2262919.69790386,124429.046875,26,12
120.081060052931,120.081024169922,120.081085205078,260.191494,237.258768,291.312036,20980229.0293151,20389939.1192886,990767.3125,79,12
94.0656550246092,94.0656280517578,94.0656814575195,259.285254,242.711856,281.248356,5228804.96007924,3477083.91840339,241808.15625,35,12
103.054677174529,103.054611206055,103.054740905762,259.285254,243.624234,277.59063,2241781.73616331,1999404.43704853,117340.5703125,43,12
121.084435408539,121.084365844727,121.084518432617,260.191494,246.50709,283.070844,1539736.33128297,1492173.72438242,86395.8515625,31,12
174.136595851196,174.136520385742,174.136642456055,262.914978,246.50709,298.603614,4281031.9221787,4263124.26211448,218088.765625,40,12
140.059157761542,140.058959960938,140.05924987793,260.191494,247.416708,272.992038,1281576.86768673,1264609.21982324,102990.2265625,27,12
128.131161586148,128.131103515625,128.131195068359,263.829342,248.328702,292.220532,2739711.4066411,2697963.71992881,146953.4375,46,12
176.03531297908,176.035171508789,176.035385131836,264.738468,249.241692,283.985208,2191976.97549501,2143647.36212351,167838.53125,50,12
154.053310487286,154.053268432617,154.053359985352,264.738468,250.153938,298.603614,22551517.0386514,22490848.5825986,1452494,77,12
192.12314783261,192.123046875,192.12321472168,273.908658,250.153938,299.508234,5205621.74363317,5019503.124503,236722.65625,41,12
238.107575124933,238.107467651367,238.107681274414,280.334616,254.70903,306.72018,3268586.783172,2561758.8179633,132161.796875,44,12
155.081560801102,155.081527709961,155.081604003906,280.334616,258.376872,308.5053,10056155.2250518,9454111.15548241,528797.8125,95,12
144.101977371158,144.101913452148,144.102020263672,299.508234,259.285254,340.547952,116106849.318946,113140271.57659,5414446.5,99,12
174.022074222934,174.021987915039,174.022125244141,272.077794,261.097242,297.700872,3538595.09101342,3538559.40247417,243163.96875,53,12
132.102054737053,132.102020263672,132.102081298828,304.901562,263.829342,380.672694,245421313.690872,238217260.415862,9148605,82,12
228.097950977063,228.097869873047,228.098022460938,289.488804,267.502074,315.79275,9227584.80350469,9195335.27772829,491195.5625,76,12
137.045860681412,137.045837402344,137.0458984375,287.66319,267.502074,333.360012,175995701.993361,175883387.628,8429603,127,12
113.054239594937,113.054206848145,113.054267883301,289.488804,271.161048,307.613556,3037699.18974251,3037662.73723451,171663.84375,50,12
159.027818560142,159.027770996094,159.027862548828,287.66319,271.161048,316.833618,16946682.1429871,16853228.454796,807022.4375,73,12
198.098688131717,198.0986328125,198.098754882812,287.66319,272.077794,313.11801,5320320.13247504,5296309.10828046,267704.40625,32,12
182.10376923418,182.103668212891,182.103881835938,287.66319,275.73564,315.79275,4348727.58809071,4348688.44136957,208898.765625,63,12
138.049287641153,138.049224853516,138.049407958984,287.66319,275.73564,317.727234,8656965.6506104,8656924.57187714,453741.875,83,12
76.0763077829762,76.076286315918,76.0763244628906,312.225528,276.67938,394.501836,3143875425.43689,3142847653.68965,134235344,108,12
150.077525489283,150.077453613281,150.077575683594,298.603614,277.59063,323.243202,9616476.00766545,9579195.91563403,563239,66,12
145.105333841002,145.105255126953,145.105407714844,299.508234,278.503248,328.757286,8136567.43907834,8088467.92466481,414044.84375,71,12
157.097276848142,157.097229003906,157.097305297852,312.225528,279.420246,333.360012,44931246.9343461,44149963.3729397,2136669.25,28,12
162.112551442914,162.112487792969,162.112594604492,317.727234,282.160476,343.26282,19203596.465895,18405307.4013061,836385.6875,42,12
77.0796480179803,77.0796203613281,77.0796737670898,312.225528,285.80958,365.913036,106917570.902826,106455740.447869,4606562.5,127,12
326.056312297961,326.056182861328,326.056427001953,312.225528,287.66319,346.84341,18240594.8592691,17208850.6481428,755275,64,12
77.0733645911999,77.0733337402344,77.0733947753906,312.225528,290.400666,339.663708,11276978.3662991,10970282.3864178,539837.9375,83,12
151.144163474904,151.144119262695,151.144195556641,312.225528,290.400666,347.727414,377246471.08089,372334415.166259,28505228,59,12
401.124708016617,401.124603271484,401.124816894531,312.225528,291.312036,344.14605,147195581.203944,146965571.743902,9492701,69,12
78.0806006085679,78.0805740356445,78.0806350708008,312.225528,292.220532,328.757286,6004072.17000615,5958158.13168141,336292.09375,39,12
219.170285663827,219.170120239258,219.170440673828,307.613556,294.041268,322.346208,3458701.67607492,3458674.2841975,283138.34375,37,12
207.170444429872,207.170394897461,207.170501708984,309.401166,294.041268,329.652408,8649567.33076188,8649532.63272803,644762.0625,46,12
179.024153226146,179.023941040039,179.024291992188,312.225528,294.949518,328.757286,2172630.8877094,2172597.99366486,153294.90625,32,12
152.147522600966,152.147491455078,152.147583007812,312.225528,294.949518,334.246752,24023084.2683419,24023045.8849971,1852609.5,76,12
463.046712233664,463.046173095703,463.047058105469,312.225528,296.794998,332.471388,4238669.13533099,4206405.07128908,269749.0625,35,12
490.057560110042,490.057373046875,490.057830810547,312.225528,296.794998,333.360012,5731983.45161419,5731947.80072554,368454.40625,27,12
402.12863243989,402.128448486328,402.128997802734,312.225528,296.794998,334.246752,12076277.1429896,12076240.604693,841989.4375,36,12
181.011475650456,181.011413574219,181.011566162109,331.581768,300.408732,396.306576,1059646879.62321,1059381897.71386,47259956,80,12
182.01478091804,182.014709472656,182.014877319336,332.471388,307.613556,381.585054,32351919.9830204,32245020.7090917,1495872.375,51,12
193.1548610482,193.154815673828,193.154937744141,339.663708,308.5053,364.117548,37178924.580724,37178869.8801522,5321426,49,12
179.004853177847,179.004821777344,179.004928588867,331.581768,308.5053,390.728502,60248563.0536398,60248481.7440289,2752021,67,12
127.072863977572,127.07275390625,127.07292175293,322.346208,309.401166,337.892976,3990563.42917868,3964874.02182424,275472.71875,26,12
112.050892389643,112.050857543945,112.050926208496,325.033314,309.401166,354.892866,86779128.5932659,86492580.3867144,5045127,115,12
116.05167209472,116.051612854004,116.051811218262,325.033314,311.333028,338.777346,4928444.66051696,4754447.62926328,320710.34375,29,12
119.052847550018,119.052742004395,119.052940368652,325.033314,311.333028,338.777346,3320410.59574536,3320384.06623796,236536.34375,31,12
118.052006996592,118.051918029785,118.052169799805,324.138696,311.333028,339.663708,4392580.67144092,4160160.68795518,319713.8125,35,12
180.008233988249,180.008209228516,180.008285522461,331.581768,311.333028,375.984222,21308668.858588,21244247.0184572,1002507.1875,62,12
184.063999052449,184.063888549805,184.064117431641,325.92768,312.225528,340.547952,4538710.54063093,4483900.87884445,309926.34375,34,12
204.123225074887,204.123107910156,204.123321533203,335.13375,312.225528,364.117548,25351428.9446494,23961724.8720708,944086.375,59,12
118.086444667071,118.086410522461,118.086479187012,345.030432,312.225528,408.17313,12335336658.303,12245695586.2406,543597248,108,12
233.089506148884,233.089370727539,233.089584350586,324.138696,313.11801,338.777346,7843336.95976668,7843312.21683554,682825.8125,69,12
119.089839945318,119.089805603027,119.089881896973,345.030432,313.11801,403.664652,687024843.065402,685159396.411999,31538844,101,12
90.0919054666164,90.0918731689453,90.0919494628906,332.471388,314.009262,346.84341,8006671.45032948,6986497.00442364,566148.1875,41,12
124.100276768928,124.100242614746,124.100303649902,345.030432,314.900754,414.531336,689319506.866335,688656319.903394,31251092,97,12
228.09168920887,228.091567993164,228.092239379883,324.138696,315.79275,337.892976,4783018.38019012,4782997.20080687,439795.375,46,12
141.06595326521,141.065887451172,141.065994262695,342.37995,319.516848,386.165652,30318558.4684352,29937580.9866839,1535715.5,56,12
120.090725877672,120.090682983398,120.090797424316,345.030432,319.516848,396.306576,50066089.5469107,50066013.6713462,2270856,74,12
133.098955817434,133.098861694336,133.099060058594,340.547952,321.45234,380.672694,12922842.2300619,12618345.369155,538011.625,43,12
119.083567582224,119.083518981934,119.083618164062,345.030432,321.45234,396.306576,44523726.8164029,44390113.721964,2099226.25,70,12
120.093156448181,120.093101501465,120.093215942383,344.14605,322.346208,381.585054,14651902.8526034,14634150.4456433,719999.125,53,12
123.097084509626,123.096961975098,123.097381591797,344.14605,322.346208,391.78374,17197950.2395427,17197881.7156625,824417,57,12
